interval_begin,interval_end,interval_id,edge_arrived,edge_density,edge_departed,edge_entered,edge_id,edge_laneChangedFrom,edge_laneChangedTo,edge_laneDensity,edge_left,edge_occupancy,edge_overlapTraveltime,edge_sampledSeconds,edge_speed,edge_speedRelative,edge_timeLoss,edge_traveltime,edge_waitingTime
0.0,300.0,edge_data_300sec_freq,0.0,1.49,0.0,13.0,1050201637,0.0,0.0,0.37,12.0,0.19,6.23,74.61,27.64,0.95,4.42,6.05,0.0
0.0,300.0,edge_data_300sec_freq,0.0,7.55,0.0,65.0,123592887#0,0.0,0.0,2.52,55.0,1.26,16.08,952.56,26.49,0.91,64.95,15.89,0.0
0.0,300.0,edge_data_300sec_freq,0.0,6.48,0.0,55.0,123592887#1,0.0,0.0,2.16,46.0,1.08,29.4,1439.64,25.36,0.87,156.12,29.21,0.0
0.0,300.0,edge_data_300sec_freq,0.0,19.06,0.0,155.0,123867446#0,0.0,0.0,4.76,125.0,2.38,29.48,4017.45,24.0,0.83,624.19,29.28,0.0
0.0,300.0,edge_data_300sec_freq,0.0,16.91,0.0,125.0,123867446#1,0.0,0.0,4.23,119.0,2.11,7.35,871.35,24.06,0.83,134.57,7.14,0.0
0.0,300.0,edge_data_300sec_freq,0.0,6.85,0.0,80.0,124952143,0.0,0.0,1.71,77.0,0.86,3.04,227.2,38.03,0.96,1.62,2.91,0.0
0.0,300.0,edge_data_300sec_freq,0.0,22.59,0.0,178.0,124952161,0.0,0.0,5.65,178.0,2.82,14.73,2587.77,26.26,0.9,205.34,14.54,0.0
0.0,300.0,edge_data_300sec_freq,0.0,8.82,0.0,68.0,125343939,0.0,0.0,2.2,67.0,1.1,10.75,716.92,25.67,0.88,68.44,10.56,0.0
0.0,300.0,edge_data_300sec_freq,0.0,8.54,0.0,67.0,1343746547,0.0,0.0,2.14,65.0,1.07,4.5,288.45,26.11,0.9,22.87,4.31,0.0
0.0,300.0,edge_data_300sec_freq,0.0,8.32,0.0,92.0,156651844,0.0,0.0,2.77,91.0,1.39,2.28,196.17,36.6,0.93,8.24,2.15,0.0
0.0,300.0,edge_data_300sec_freq,0.0,16.15,0.0,94.0,156651855,0.0,0.0,16.15,94.0,8.08,12.84,1182.29,19.4,0.87,116.63,12.58,0.0
