interval_begin,interval_end,interval_id,edge_arrived,edge_density,edge_departed,edge_entered,edge_id,edge_laneChangedFrom,edge_laneChangedTo,edge_laneDensity,edge_left,edge_occupancy,edge_overlapTraveltime,edge_sampledSeconds,edge_speed,edge_speedRelative,edge_timeLoss,edge_traveltime,edge_waitingTime
0.0,300.0,edge_data_300sec_freq,0.0,1.58,0.0,17.0,1050201637,0.0,0.0,0.39,11.0,0.2,6.44,79.2,26.75,0.92,5.04,6.25,0.0
0.0,300.0,edge_data_300sec_freq,0.0,6.7,0.0,57.0,123592887#0,0.0,0.0,2.23,54.0,1.12,15.7,846.15,27.12,0.93,55.64,15.52,0.0
0.0,300.0,edge_data_300sec_freq,0.0,6.24,0.0,54.0,123592887#1,0.0,0.0,2.08,40.0,1.04,28.85,1386.23,25.85,0.89,149.92,28.66,0.0
0.0,300.0,edge_data_300sec_freq,0.0,26.4,0.0,207.0,123867446#0,0.0,0.0,6.6,169.0,3.3,30.33,5564.78,23.33,0.8,1038.24,30.12,0.0
0.0,300.0,edge_data_300sec_freq,0.0,22.8,0.0,169.0,123867446#1,0.0,0.0,5.7,166.0,2.85,7.22,1174.63,24.48,0.84,173.39,7.01,0.0
0.0,300.0,edge_data_300sec_freq,0.0,6.09,0.0,72.0,124952143,0.0,0.0,1.52,70.0,0.76,2.98,201.98,38.76,0.98,0.88,2.85,0.0
0.0,300.0,edge_data_300sec_freq,0.0,32.24,0.0,257.0,124952161,0.0,0.0,8.06,242.0,4.03,15.04,3692.87,25.71,0.88,378.87,14.85,0.0
0.0,300.0,edge_data_300sec_freq,0.0,7.92,0.0,64.0,125343939,0.0,0.0,1.98,61.0,0.99,10.38,644.17,26.59,0.92,50.78,10.19,0.0
0.0,300.0,edge_data_300sec_freq,0.0,7.07,0.0,61.0,1343746547,0.0,0.0,1.77,57.0,0.88,4.32,238.83,27.2,0.94,14.02,4.14,0.0
0.0,300.0,edge_data_300sec_freq,0.0,7.3,0.0,83.0,156651844,0.0,0.0,2.43,82.0,1.22,2.21,172.12,37.74,0.96,6.36,2.08,0.0
0.0,300.0,edge_data_300sec_freq,0.0,14.46,0.0,91.0,156651855,0.0,0.0,14.46,86.0,7.23,12.19,1058.18,20.43,0.92,76.5,11.94,0.0
0.0,300.0,edge_data_300sec_freq,0.0,15.26,0.0,131.0,157782133,0.0,0.0,3.05,101.0,1.53,12.99,1427.08,24.38,0.84,219.08,12.79,0.0
0.0,300.0,edge_data_300sec_freq,0.0,177.92,0.0,530.0,158710528,0.0,0.0,29.65,405.0,14.83,44.34,20302.1,8.69,0.3,14152.63,43.77,0.0
0.0,300.0,edge_data_300sec_freq,0.0,7.81,0.0,82.0,183343395,0.0,0.0,2.6,82.0,1.3,1.67,125.53,35.02,0.89,13.35,1.53,0.0
0.0,300.0,edge_data_300sec_freq,0.0,2.53,0.0,27.0,206086131,0.0,0.0,0.84,17.0,0.42,9.54,185.7,26.15,0.9,16.59,9.35,0.0
0.0,300.0,edge_data_300sec_freq,0.0,5.87,0.0,69.0,23011287,0.0,0.0,1.47,64.0,0.73,5.35,344.1,37.44,0.95,14.45,5.22,0.0
