interval_begin,interval_end,interval_id,edge_arrived,edge_density,edge_departed,edge_entered,edge_id,edge_laneChangedFrom,edge_laneChangedTo,edge_laneDensity,edge_left,edge_occupancy,edge_overlapTraveltime,edge_sampledSeconds,edge_speed,edge_speedRelative,edge_timeLoss,edge_traveltime,edge_waitingTime
0.0,300.0,edge_data_300sec_freq,0.0,0.64,0.0,6.0,1050201637,0.0,0.0,0.16,5.0,0.08,5.95,32.22,28.93,1.0,0.23,5.78,0.0
0.0,300.0,edge_data_300sec_freq,0.0,6.73,0.0,51.0,123592887#0,0.0,0.0,2.24,38.0,1.12,18.81,849.14,22.64,0.78,168.78,18.59,0.0
0.0,300.0,edge_data_300sec_freq,0.0,5.26,0.0,38.0,123592887#1,0.0,0.0,1.75,32.0,0.88,33.97,1169.85,21.95,0.76,268.71,33.75,0.0
0.0,300.0,edge_data_300sec_freq,0.0,19.44,0.0,142.0,123867446#0,0.0,0.0,4.86,136.0,2.43,30.08,4097.72,23.53,0.81,676.7,29.87,0.0
0.0,300.0,edge_data_300sec_freq,0.0,21.07,0.0,136.0,123867446#1,0.0,0.0,5.27,136.0,2.63,8.21,1085.55,21.51,0.74,256.76,7.98,0.0
0.0,300.0,edge_data_300sec_freq,0.0,4.71,0.0,53.0,124952143,0.0,0.0,1.18,53.0,0.59,3.08,156.22,37.52,0.95,3.46,2.95,0.0
0.0,300.0,edge_data_300sec_freq,0.0,23.99,0.0,192.0,124952161,0.0,0.0,6.0,167.0,3.0,15.55,2747.45,24.87,0.86,327.97,15.35,0.0
0.0,300.0,edge_data_300sec_freq,0.0,7.39,0.0,51.0,125343939,0.0,0.0,1.85,51.0,0.92,12.0,600.98,23.0,0.79,111.2,11.78,0.0
0.0,300.0,edge_data_300sec_freq,0.0,6.85,0.0,51.0,1343746547,0.0,0.0,1.71,51.0,0.86,4.74,231.4,24.81,0.85,27.98,4.54,0.0
0.0,300.0,edge_data_300sec_freq,0.0,5.9,0.0,62.0,156651844,0.0,0.0,1.97,61.0,0.98,2.39,139.15,34.95,0.89,11.56,2.25,0.0
0.0,300.0,edge_data_300sec_freq,0.0,12.84,0.0,73.0,156651855,0.0,0.0,12.84,67.0,6.42,13.65,940.0,18.23,0.82,147.65,13.38,0.0
0.0,300.0,edge_data_300sec_freq,0.0,14.18,0.0,104.0,157782133,0.0,0.0,2.84,88.0,1.42,13.74,1326.56,23.05,0.79,249.18,13.53,0.0
0.0,300.0,edge_data_300sec_freq,0.0,224.31,0.0,407.0,158710528,0.0,0.0,37.38,309.0,18.69,72.29,25594.46,5.33,0.18,20773.95,71.35,0.0
0.0,300.0,edge_data_300sec_freq,0.0,6.77,0.0,61.0,183343395,0.0,0.0,2.26,59.0,1.13,1.97,108.8,29.69,0.75,23.92,1.81,0.0
0.0,300.0,edge_data_300sec_freq,0.0,0.69,0.0,6.0,206086131,0.0,0.0,0.23,6.0,0.12,8.66,50.92,28.81,0.99,0.5,8.49,0.0
0.0,300.0,edge_data_300sec_freq,0.0,5.05,0.0,53.0,23011287,0.0,0.0,1.26,51.0,0.63,5.82,296.2,34.41,0.87,30.39,5.68,0.0
0.0,300.0,edge_data_300sec_freq,0.0,13.66,0.0,119.0,23955194,0.0,0.0,3.42,101.0,1.71,37.66,4082.34,26.57,0.91,358.42,37.48,0.0
0.0,300.0,edge_data_300sec_freq,0.0,0.04,0.0,1.0,26027240,0.0,0.0,0.01,0.0,0.0,10.07,4.01,34.38,1.18,0.0,9.92,0.0
0.0,300.0,edge_data_300sec_freq,0.0,0.1,0.0,1.0,26027241,0.0,0.0,0.03,1.0,0.02,2.43,2.29,34.38,1.18,0.0,2.29,0.0
0.0,300.0,edge_data_300sec_freq,0.0,4.94,0.0,53.0,26297396,0.0,0.0,1.23,53.0,0.62,1.79,87.68,35.78,0.91,5.91,1.65,0.0
0.0,300.0,edge_data_300sec_freq,0.0,0.09,0.0,1.0,28378888#0,0.0,0.0,0.02,1.0,0.01,0.6,0.46,36.88,1.27,0.0,0.46,0.0
0.0,300.0,edge_data_300sec_freq,0.0,0.0,0.0,1.0,28378888#1,0.0,0.0,0.0,0.0,0.0,5.91,0.1,36.84,1.27,0.0,5.78,0.0
0.0,300.0,edge_data_300sec_freq,0.0,0.09,0.0,1.0,28378890,0.0,0.0,0.02,1.0,0.01,1.73,1.59,36.83,1.27,0.0,1.59,0.0
0.0,300.0,edge_data_300sec_freq,0.0,10.18,0.0,81.0,28396115#0,0.0,0.0,2.55,75.0,1.27,8.69,675.29,26.01,0.89,70.71,8.5,0.0
0.0,300.0,edge_data_300sec_freq,0.0,9.66,0.0,75.0,28396115#1,0.0,0.0,2.41,75.0,1.21,7.6,555.8,25.89,0.89,59.28,7.41,0.0
0.0,300.0,edge_data_300sec_freq,0.0,10.39,0.0,82.0,28396117,0.0,0.0,2.6,81.0,1.3,3.45,264.85,26.06,0.9,27.58,3.26,0.0
0.0,300.0,edge_data_300sec_freq,0.0,0.01,0.0,1.0,28414192,0.0,0.0,0.0,0.0,0.0,7.18,0.71,33.59,1.16,0.0,7.03,0.0
0.0,300.0,edge_data_300sec_freq,0.0,0.1,0.0,1.0,28414195,0.0,0.0,0.02,1.0,0.01,2.08,1.94,33.58,1.16,0.0,1.94,0.0
0.0,300.0,edge_data_300sec_freq,0.0,1.0,0.0,9.0,28464122,0.0,0.0,0.25,9.0,0.12,6.31,55.32,30.0,1.03,1.26,6.15,0.0
0.0,300.0,edge_data_300sec_freq,0.0,0.75,0.0,9.0,28464124,0.0,0.0,0.19,5.0,0.09,13.43,90.37,30.47,1.05,2.21,13.27,0.0
0.0,300.0,edge_data_300sec_freq,0.0,1.74,0.0,18.0,28464668,0.0,0.0,0.44,9.0,0.22,41.76,615.77,28.31,0.97,34.43,41.58,0.0
0.0,300.0,edge_data_300sec_freq,0.0,2.45,0.0,22.0,28464671,0.0,0.0,0.61,18.0,0.31,1.31,22.51,27.28,0.94,1.44,1.12,0.0
0.0,300.0,edge_data_300sec_freq,0.0,9.46,0.0,75.0,28588884,0.0,0.0,2.36,71.0,1.18,2.28,153.07,25.82,0.89,16.6,2.09,0.0
0.0,300.0,edge_data_300sec_freq,0.0,8.55,0.0,71.0,28588888,0.0,0.0,2.14,60.0,1.07,28.45,1817.14,25.07,0.86,233.67,28.25,0.0
0.0,300.0,edge_data_300sec_freq,0.0,0.99,0.0,9.0,301865758,0.0,0.0,0.25,9.0,0.12,9.15,80.83,30.26,1.04,1.15,8.98,0.0
0.0,300.0,edge_data_300sec_freq,0.0,1.9,0.0,36.0,301865760,0.0,0.0,0.47,9.0,0.24,46.18,724.0,27.64,0.95,39.79,45.99,0.0
0.0,300.0,edge_data_300sec_freq,0.0,8.71,0.0,88.0,301865762,0.0,0.0,2.18,36.0,1.09,38.36,2240.92,22.48,0.77,485.3,38.14,0.0
0.0,300.0,edge_data_300sec_freq,0.0,5.95,0.0,54.0,362158898,0.0,0.0,5.95,53.0,2.98,6.22,321.72,29.76,0.75,71.95,6.05,0.0
0.0,300.0,edge_data_300sec_freq,0.0,10.59,0.0,65.0,393495986,0.0,0.0,5.3,63.0,2.65,2.66,154.67,20.15,0.91,9.7,2.42,0.0
0.0,300.0,edge_data_300sec_freq,0.0,8.41,0.0,57.0,417910449,0.0,0.0,4.21,54.0,2.1,5.27,283.84,22.3,0.57,118.0,5.04,0.0
0.0,300.0,edge_data_300sec_freq,0.0,0.1,0.0,1.0,479773100,0.0,0.0,0.03,1.0,0.02,6.63,6.49,34.38,1.18,0.0,6.49,0.0
0.0,300.0,edge_data_300sec_freq,0.0,0.19,0.0,2.0,508115730,0.0,0.0,0.04,2.0,0.02,4.8,9.32,34.51,1.19,0.0,4.66,0.0
0.0,300.0,edge_data_300sec_freq,0.0,0.19,0.0,2.0,508115731,0.0,0.0,0.05,2.0,0.02,11.34,22.4,34.5,1.19,0.0,11.2,0.0
0.0,300.0,edge_data_300sec_freq,0.0,9.25,0.0,59.0,51350996,0.0,0.0,4.62,57.0,2.31,5.12,279.68,20.68,0.84,36.44,4.88,0.0
0.0,300.0,edge_data_300sec_freq,0.0,7.0,0.0,51.0,550271864,0.0,0.0,1.75,51.0,0.87,5.65,277.58,24.3,0.84,38.59,5.44,0.0
0.0,300.0,edge_data_300sec_freq,0.0,0.58,0.0,5.0,550284603,0.0,0.0,0.15,5.0,0.07,5.64,27.31,28.73,0.99,0.43,5.46,0.0
0.0,300.0,edge_data_300sec_freq,0.0,0.92,0.0,11.0,550284605,0.0,0.0,0.31,6.0,0.15,13.22,102.76,28.44,0.98,1.62,13.04,0.0
0.0,300.0,edge_data_300sec_freq,0.0,1.43,0.0,11.0,550284606,0.0,0.0,0.48,11.0,0.24,12.83,138.99,25.55,0.88,14.43,12.64,0.0
0.0,300.0,edge_data_300sec_freq,0.0,4.6,0.0,53.0,552152110,0.0,0.0,1.53,53.0,0.77,2.02,99.95,38.37,0.97,0.01,1.89,0.0
0.0,300.0,edge_data_300sec_freq,0.0,16.01,0.0,138.0,552389451,0.0,0.0,4.0,126.0,2.0,28.79,3767.84,27.43,0.94,207.13,28.6,0.0
0.0,300.0,edge_data_300sec_freq,0.0,11.59,0.0,88.0,552603210,0.0,0.0,2.9,88.0,1.45,2.21,176.87,25.3,0.87,20.04,2.01,0.0
0.0,300.0,edge_data_300sec_freq,0.0,3.17,0.0,32.0,554260214,0.0,0.0,1.06,11.0,0.53,16.04,359.49,23.9,0.82,56.66,15.83,0.0
0.0,300.0,edge_data_300sec_freq,0.0,0.58,0.0,5.0,60759799,0.0,0.0,0.14,5.0,0.07,7.71,37.7,28.85,0.99,0.45,7.54,0.0
0.0,300.0,edge_data_300sec_freq,0.0,0.48,0.0,5.0,60759806,0.0,0.0,0.16,2.0,0.08,8.91,36.82,29.25,1.01,0.45,8.74,0.0
0.0,300.0,edge_data_300sec_freq,0.0,19.67,0.0,155.0,617259141,0.0,0.0,4.92,142.0,2.46,13.12,1909.02,25.04,0.86,213.74,12.92,0.0
0.0,300.0,edge_data_300sec_freq,0.0,149.71,0.0,689.0,617259163,0.0,0.0,24.95,519.0,12.48,21.18,12370.84,13.24,0.46,6602.41,20.8,0.0
0.0,300.0,edge_data_300sec_freq,0.0,0.16,0.0,2.0,617284166,0.0,0.0,0.04,1.0,0.02,14.25,23.07,35.0,1.2,0.0,14.1,0.0
0.0,300.0,edge_data_300sec_freq,0.0,15.25,0.0,126.0,617284172,0.0,0.0,3.81,119.0,1.91,12.48,1481.91,26.35,0.91,136.19,12.29,0.0
0.0,300.0,edge_data_300sec_freq,0.0,16.72,0.0,136.0,711834657,0.0,0.0,3.34,104.0,1.67,20.41,2413.45,23.82,0.82,374.16,20.2,0.0
0.0,300.0,edge_data_300sec_freq,0.0,3.34,0.0,51.0,850615423,0.0,0.0,0.84,22.0,0.42,41.55,1115.19,26.9,0.93,73.9,41.36,0.0
0.0,300.0,edge_data_300sec_freq,0.0,7.03,0.0,60.0,850615424,0.0,0.0,1.41,51.0,0.7,10.32,539.99,25.3,0.87,60.57,10.12,0.0
0.0,300.0,edge_data_300sec_freq,0.0,69.95,0.0,309.0,850873947,0.0,0.0,17.49,265.0,8.74,29.58,8340.49,13.61,0.47,4316.59,29.21,0.0
0.0,300.0,edge_data_300sec_freq,0.0,24.11,0.0,192.0,850873948,0.0,0.0,6.03,192.0,3.01,2.05,358.11,26.54,0.91,21.73,1.87,0.0
0.0,300.0,edge_data_300sec_freq,0.0,0.12,0.0,2.0,851553864,0.0,0.0,0.03,1.0,0.01,11.99,13.97,33.07,1.14,0.0,11.84,0.0
0.0,300.0,edge_data_300sec_freq,0.0,0.54,0.0,5.0,851553865,0.0,0.0,0.11,5.0,0.05,2.85,13.43,30.99,1.07,0.35,2.69,0.0
0.0,300.0,edge_data_300sec_freq,0.0,156.2,919.0,0.0,861090333,0.0,0.0,26.03,689.0,13.02,78.13,63035.89,17.28,0.59,24759.4,77.84,0.0
0.0,300.0,edge_data_300sec_freq,0.0,258.38,0.0,519.0,863754537,0.0,0.0,36.91,407.0,18.46,21.6,9506.99,5.91,0.2,7525.77,20.75,0.0
0.0,300.0,edge_data_300sec_freq,0.0,10.31,0.0,67.0,880544469,0.0,0.0,5.16,65.0,2.58,3.75,232.69,21.37,0.96,1.88,3.52,0.0
0.0,300.0,edge_data_300sec_freq,0.0,23.17,0.0,139.0,8927038#1,0.0,0.0,23.17,138.0,11.59,3.2,407.86,19.88,0.89,42.42,2.95,0.0
0.0,300.0,edge_data_300sec_freq,0.0,0.69,0.0,6.0,8958375,0.0,0.0,0.23,6.0,0.12,2.38,13.21,28.81,0.99,0.13,2.2,0.0
0.0,300.0,edge_data_300sec_freq,0.0,0.2,0.0,2.0,8958828,0.0,0.0,0.07,2.0,0.03,4.63,8.96,33.92,1.17,0.0,4.48,0.0
0.0,300.0,edge_data_300sec_freq,0.0,0.11,0.0,2.0,91887714,0.0,0.0,0.04,1.0,0.02,2.42,2.66,34.24,1.18,0.0,2.28,0.0
0.0,300.0,edge_data_300sec_freq,0.0,0.1,0.0,1.0,91887715,0.0,0.0,0.03,1.0,0.02,5.34,5.19,34.39,1.18,0.0,5.19,0.0
0.0,300.0,edge_data_300sec_freq,0.0,0.2,0.0,2.0,91887985,0.0,0.0,0.07,2.0,0.03,8.05,15.81,33.92,1.17,0.0,7.91,0.0
0.0,300.0,edge_data_300sec_freq,0.0,89.94,103.0,0.0,93631240,0.0,0.0,89.94,49.0,44.97,149.97,11863.33,2.97,0.13,10234.43,148.29,0.0
0.0,300.0,edge_data_300sec_freq,0.0,103.43,0.0,49.0,93631330,0.0,0.0,103.43,42.0,51.72,38.55,1681.5,1.54,0.07,1562.4,35.3,0.0
