interval_begin,interval_end,interval_id,edge_arrived,edge_density,edge_departed,edge_entered,edge_id,edge_laneChangedFrom,edge_laneChangedTo,edge_laneDensity,edge_left,edge_occupancy,edge_overlapTraveltime,edge_sampledSeconds,edge_speed,edge_speedRelative,edge_timeLoss,edge_traveltime,edge_waitingTime
0.0,300.0,edge_data_300sec_freq,0.0,0.91,0.0,9.0,1050201637,0.0,0.0,0.23,8.0,0.11,5.85,45.8,29.43,1.01,0.27,5.68,0.0
0.0,300.0,edge_data_300sec_freq,0.0,6.91,0.0,53.0,123592887#0,0.0,0.0,2.3,52.0,1.15,16.72,872.18,25.46,0.88,99.97,16.53,0.0
0.0,300.0,edge_data_300sec_freq,0.0,5.63,0.0,52.0,123592887#1,0.0,0.0,1.88,28.0,0.94,30.73,1250.87,24.27,0.84,190.37,30.52,0.0
0.0,300.0,edge_data_300sec_freq,0.0,24.29,0.0,178.0,123867446#0,0.0,0.0,6.07,143.0,3.04,31.24,5119.85,22.65,0.78,1111.2,31.02,0.0
0.0,300.0,edge_data_300sec_freq,0.0,18.83,0.0,143.0,123867446#1,0.0,0.0,4.71,126.0,2.35,7.33,970.26,24.1,0.83,162.45,7.12,0.0
0.0,300.0,edge_data_300sec_freq,0.0,4.97,0.0,58.0,124952143,0.0,0.0,1.24,58.0,0.62,2.97,164.8,38.92,0.99,0.38,2.84,0.0
0.0,300.0,edge_data_300sec_freq,0.0,26.81,0.0,218.0,124952161,0.0,0.0,6.7,201.0,3.35,14.89,3071.31,25.97,0.89,296.5,14.7,0.0
0.0,300.0,edge_data_300sec_freq,0.0,7.36,0.0,57.0,125343939,0.0,0.0,1.84,57.0,0.92,10.69,598.39,25.82,0.89,61.42,10.5,0.0
0.0,300.0,edge_data_300sec_freq,0.0,7.25,0.0,57.0,1343746547,0.0,0.0,1.81,53.0,0.91,4.51,244.99,26.08,0.9,22.88,4.32,0.0
0.0,300.0,edge_data_300sec_freq,0.0,6.21,0.0,71.0,156651844,0.0,0.0,2.07,69.0,1.04,2.25,146.47,37.21,0.94,5.59,2.11,0.0
0.0,300.0,edge_data_300sec_freq,0.0,12.99,0.0,80.0,156651855,0.0,0.0,12.99,75.0,6.5,12.42,951.03,20.05,0.9,72.74,12.17,0.0
0.0,300.0,edge_data_300sec_freq,0.0,14.8,0.0,105.0,157782133,0.0,0.0,2.96,103.0,1.48,13.46,1384.4,23.53,0.81,270.08,13.25,0.0
0.0,300.0,edge_data_300sec_freq,0.0,201.53,0.0,425.0,158710528,0.0,0.0,33.59,342.0,16.79,58.67,22995.54,6.57,0.23,17737.88,57.91,0.0
0.0,300.0,edge_data_300sec_freq,0.0,6.73,0.0,69.0,183343395,0.0,0.0,2.24,69.0,1.12,1.72,108.29,34.16,0.87,12.71,1.57,0.0
0.0,300.0,edge_data_300sec_freq,0.0,1.33,0.0,12.0,206086131,0.0,0.0,0.44,9.0,0.22,8.87,97.36,28.12,0.97,3.74,8.69,0.0
0.0,300.0,edge_data_300sec_freq,0.0,5.22,0.0,58.0,23011287,0.0,0.0,1.31,58.0,0.65,5.41,306.16,37.01,0.94,15.66,5.28,0.0
0.0,300.0,edge_data_300sec_freq,0.0,14.44,0.0,113.0,23955194,0.0,0.0,3.61,101.0,1.8,40.06,4314.03,24.99,0.86,533.82,39.86,0.0
0.0,300.0,edge_data_300sec_freq,0.0,0.05,0.0,1.0,26027240,0.0,0.0,0.01,0.0,0.01,10.01,4.77,34.6,1.19,0.0,9.86,0.0
0.0,300.0,edge_data_300sec_freq,0.0,0.1,0.0,1.0,26027241,0.0,0.0,0.03,1.0,0.02,2.42,2.27,34.59,1.19,0.0,2.27,0.0
0.0,300.0,edge_data_300sec_freq,0.0,5.05,0.0,58.0,26297396,0.0,0.0,1.26,58.0,0.63,1.68,89.74,38.26,0.97,1.73,1.55,0.0
