interval_begin,interval_end,interval_id,edge_arrived,edge_density,edge_departed,edge_entered,edge_id,edge_laneChangedFrom,edge_laneChangedTo,edge_laneDensity,edge_left,edge_occupancy,edge_overlapTraveltime,edge_sampledSeconds,edge_speed,edge_speedRelative,edge_timeLoss,edge_traveltime,edge_waitingTime
0.0,300.0,edge_data_300sec_freq,0.0,95.37,281.0,0.0,D2,0.0,0.0,47.68,222.0,23.84,57.68,14304.84,8.76,0.63,5180.65,57.11,0.0
0.0,300.0,edge_data_300sec_freq,0.0,96.16,272.0,0.0,D4,0.0,0.0,48.08,223.0,24.04,58.19,14423.49,8.68,0.62,5206.07,57.62,0.0
0.0,300.0,edge_data_300sec_freq,2.0,0.46,0.0,3.0,D5,0.0,0.0,0.15,0.0,0.08,33.97,69.5,14.86,1.07,0.0,33.64,0.0
0.0,300.0,edge_data_300sec_freq,1.0,0.23,0.0,1.0,D7,0.0,0.0,0.08,0.0,0.04,35.3,34.95,14.31,1.03,0.0,34.95,0.0
0.0,300.0,edge_data_300sec_freq,0.0,10.06,0.0,54.0,L10,0.0,0.0,3.35,23.0,1.68,81.29,2978.37,12.21,0.88,340.19,80.88,0.0
0.0,300.0,edge_data_300sec_freq,0.0,40.36,0.0,179.0,L12,0.0,0.0,13.45,110.0,6.73,83.6,11953.76,11.87,0.85,1685.39,83.18,0.0
0.0,300.0,edge_data_300sec_freq,0.0,41.68,0.0,177.0,L14,0.0,0.0,13.89,92.0,6.95,89.34,12342.37,11.11,0.8,2231.84,88.89,0.0
0.0,300.0,edge_data_300sec_freq,0.0,12.38,0.0,67.0,L15,0.0,0.0,4.13,29.0,2.06,75.19,3628.27,13.06,0.94,345.59,74.81,0.0
0.0,300.0,edge_data_300sec_freq,0.0,11.9,0.0,68.0,L16,0.0,0.0,3.97,11.0,1.98,87.2,3487.57,11.26,0.81,580.32,86.76,0.0
0.0,300.0,edge_data_300sec_freq,0.0,6.34,0.0,53.0,L18,0.0,0.0,2.11,4.0,1.06,79.95,1876.24,12.41,0.89,156.48,79.54,0.0
0.0,300.0,edge_data_300sec_freq,0.0,65.12,0.0,222.0,L2,0.0,0.0,32.56,179.0,16.28,49.17,9738.39,10.24,0.74,2478.02,48.68,0.0
0.0,300.0,edge_data_300sec_freq,0.0,72.17,0.0,223.0,L4,0.0,0.0,36.08,177.0,18.04,54.19,10792.85,9.29,0.67,3389.48,53.65,0.0
0.0,300.0,edge_data_300sec_freq,0.0,0.83,0.0,4.0,L5,0.0,0.0,0.28,3.0,0.14,33.39,124.54,15.08,1.09,0.0,33.06,0.0
0.0,300.0,edge_data_300sec_freq,0.0,1.83,0.0,23.0,L7,0.0,0.0,0.61,1.0,0.3,44.38,273.34,11.35,0.82,50.03,43.94,0.0
300.0,600.0,edge_data_300sec_freq,0.0,106.84,267.0,0.0,D2,0.0,0.0,53.42,267.0,26.71,60.86,16026.45,8.3,0.6,6242.67,60.25,0.0
300.0,600.0,edge_data_300sec_freq,0.0,114.7,271.0,0.0,D4,0.0,0.0,57.35,264.0,28.68,65.35,17205.41,7.73,0.56,7493.41,64.7,0.0
300.0,600.0,edge_data_300sec_freq,137.0,44.5,0.0,152.0,D5,0.0,0.0,14.83,0.0,7.42,44.73,6675.67,11.29,0.81,1230.57,44.29,0.0
300.0,600.0,edge_data_300sec_freq,149.0,58.19,0.0,205.0,D7,0.0,0.0,19.4,0.0,9.7,48.85,8729.19,10.34,0.74,2102.49,48.37,0.0
300.0,600.0,edge_data_300sec_freq,0.0,86.35,0.0,302.0,L10,0.0,0.0,28.78,231.0,14.39,93.59,25570.91,10.6,0.76,5606.13,93.12,0.0
300.0,600.0,edge_data_300sec_freq,0.0,78.51,0.0,264.0,L12,0.0,0.0,26.17,257.0,13.09,89.07,23251.78,11.14,0.8,4217.56,88.62,0.0
300.0,600.0,edge_data_300sec_freq,0.0,79.07,0.0,266.0,L14,0.0,0.0,26.36,271.0,13.18,88.86,23417.29,11.17,0.8,4172.83,88.41,0.0
300.0,600.0,edge_data_300sec_freq,0.0,45.24,0.0,155.0,L15,0.0,0.0,15.08,148.0,7.54,89.7,13263.29,10.95,0.79,2491.28,89.24,0.0
300.0,600.0,edge_data_300sec_freq,0.0,65.96,0.0,201.0,L16,0.0,0.0,21.99,200.0,10.99,96.32,19338.98,10.2,0.73,4788.47,95.83,0.0
300.0,600.0,edge_data_300sec_freq,0.0,61.94,0.0,218.0,L18,0.0,0.0,20.65,190.0,10.32,87.11,18342.01,11.39,0.82,3160.15,86.67,0.0
300.0,600.0,edge_data_300sec_freq,0.0,88.43,0.0,267.0,L2,0.0,0.0,44.22,264.0,22.11,50.31,13225.29,10.01,0.72,3489.94,49.81,0.0
300.0,600.0,edge_data_300sec_freq,0.0,88.91,0.0,264.0,L4,0.0,0.0,44.45,266.0,22.23,50.93,13296.47,9.89,0.71,3690.56,50.43,0.0
300.0,600.0,edge_data_300sec_freq,0.0,48.3,0.0,190.0,L5,0.0,0.0,16.1,152.0,8.05,44.92,7223.34,11.21,0.81,1349.85,44.48,0.0
300.0,600.0,edge_data_300sec_freq,0.0,73.97,0.0,231.0,L7,0.0,0.0,24.66,205.0,12.33,48.31,11062.27,10.42,0.75,2602.87,47.83,0.0
600.0,900.0,edge_data_300sec_freq,0.0,113.0,258.0,0.0,D2,0.0,0.0,56.5,271.0,28.25,65.25,16949.76,7.74,0.56,7401.31,64.6,0.0
600.0,900.0,edge_data_300sec_freq,0.0,108.64,274.0,0.0,D4,0.0,0.0,54.32,266.0,27.16,61.81,16295.87,8.17,0.59,6643.8,61.2,0.0
600.0,900.0,edge_data_300sec_freq,202.0,70.54,0.0,240.0,D5,0.0,0.0,23.51,0.0,11.76,48.41,10580.69,10.43,0.75,2496.92,47.93,0.0
600.0,900.0,edge_data_300sec_freq,314.0,94.43,0.0,290.0,D7,0.0,0.0,31.48,0.0,15.74,48.21,14163.91,10.48,0.75,3202.28,47.73,0.0
600.0,900.0,edge_data_300sec_freq,0.0,94.35,0.0,294.0,L10,0.0,0.0,31.45,282.0,15.73,95.8,27941.87,10.36,0.75,6685.81,95.32,0.0
600.0,900.0,edge_data_300sec_freq,0.0,77.58,0.0,269.0,L12,0.0,0.0,25.86,268.0,12.93,86.16,22974.11,11.52,0.83,3601.8,85.72,0.0
600.0,900.0,edge_data_300sec_freq,0.0,78.57,0.0,262.0,L14,0.0,0.0,26.19,268.0,13.1,88.0,23269.54,11.27,0.81,4360.32,87.55,0.0
600.0,900.0,edge_data_300sec_freq,0.0,48.51,0.0,162.0,L15,0.0,0.0,16.17,166.0,8.09,86.13,14223.54,11.41,0.82,2376.06,85.69,0.0
600.0,900.0,edge_data_300sec_freq,0.0,68.82,0.0,199.0,L16,0.0,0.0,22.94,188.0,11.47,104.17,20176.79,9.43,0.68,6279.18,103.64,0.0
600.0,900.0,edge_data_300sec_freq,0.0,70.8,0.0,235.0,L18,0.0,0.0,23.6,237.0,11.8,90.05,20968.27,11.02,0.79,4155.51,89.6,0.0
600.0,900.0,edge_data_300sec_freq,0.0,90.39,0.0,271.0,L2,0.0,0.0,45.19,269.0,22.6,50.39,13517.79,9.99,0.72,3660.78,49.89,0.0
600.0,900.0,edge_data_300sec_freq,0.0,95.37,0.0,266.0,L4,0.0,0.0,47.68,262.0,23.84,54.3,14262.08,9.27,0.67,4669.98,53.76,0.0
