interval_begin,interval_end,interval_id,edge_arrived,edge_density,edge_departed,edge_entered,edge_id,edge_laneChangedFrom,edge_laneChangedTo,edge_laneDensity,edge_left,edge_occupancy,edge_overlapTraveltime,edge_sampledSeconds,edge_speed,edge_speedRelative,edge_timeLoss,edge_traveltime,edge_waitingTime
0.0,300.0,edge_data_300sec_freq,0.0,92.42,271.0,0.0,D2,0.0,0.0,46.21,225.0,23.11,56.44,13863.62,8.95,0.64,4822.05,55.88,0.0
0.0,300.0,edge_data_300sec_freq,0.0,95.95,275.0,0.0,D4,0.0,0.0,47.97,220.0,23.99,58.61,14391.94,8.62,0.62,5358.54,58.03,0.0
0.0,300.0,edge_data_300sec_freq,1.0,0.28,0.0,2.0,D5,0.0,0.0,0.09,0.0,0.05,31.74,42.25,15.91,1.15,0.0,31.43,0.0
0.0,300.0,edge_data_300sec_freq,1.0,0.33,0.0,2.0,D7,0.0,0.0,0.11,0.0,0.06,33.9,49.86,14.9,1.07,0.0,33.57,0.0
0.0,300.0,edge_data_300sec_freq,0.0,5.83,0.0,47.0,L10,0.0,0.0,1.94,11.0,0.97,77.4,1725.28,12.82,0.92,106.81,77.01,0.0
0.0,300.0,edge_data_300sec_freq,0.0,41.73,0.0,177.0,L12,0.0,0.0,13.91,108.0,6.95,86.9,12356.8,11.42,0.82,2155.02,86.46,0.0
0.0,300.0,edge_data_300sec_freq,0.0,42.11,0.0,177.0,L14,0.0,0.0,14.04,116.0,7.02,88.85,12471.67,11.17,0.8,2228.38,88.41,0.0
0.0,300.0,edge_data_300sec_freq,0.0,12.25,0.0,77.0,L15,0.0,0.0,4.08,13.0,2.04,85.0,3590.72,11.56,0.83,563.72,84.57,0.0
0.0,300.0,edge_data_300sec_freq,0.0,10.3,0.0,64.0,L16,0.0,0.0,3.43,16.0,1.72,82.53,3019.14,11.9,0.86,368.39,82.11,0.0
0.0,300.0,edge_data_300sec_freq,0.0,10.58,0.0,65.0,L18,0.0,0.0,3.53,4.0,1.76,84.71,3133.94,11.71,0.84,461.54,84.29,0.0
0.0,300.0,edge_data_300sec_freq,0.0,72.63,0.0,225.0,L2,0.0,0.0,36.31,177.0,18.16,54.35,10861.55,9.26,0.67,3557.1,53.81,0.0
