interval_begin,interval_end,interval_id,edge_arrived,edge_density,edge_departed,edge_entered,edge_id,edge_laneChangedFrom,edge_laneChangedTo,edge_laneDensity,edge_left,edge_occupancy,edge_overlapTraveltime,edge_sampledSeconds,edge_speed,edge_speedRelative,edge_timeLoss,edge_traveltime,edge_waitingTime
0.0,300.0,edge_data_300sec_freq,0.0,92.94,274.0,0.0,D2,0.0,0.0,46.47,229.0,23.23,56.19,13940.57,8.99,0.65,4835.37,55.64,0.0
0.0,300.0,edge_data_300sec_freq,0.0,93.59,274.0,0.0,D4,0.0,0.0,46.8,220.0,23.4,57.38,14038.82,8.8,0.63,5015.91,56.81,0.0
0.0,300.0,edge_data_300sec_freq,1.0,0.23,0.0,1.0,D5,0.0,0.0,0.08,0.0,0.04,35.3,34.95,14.31,1.03,0.0,34.95,0.0
0.0,300.0,edge_data_300sec_freq,1.0,0.84,0.0,12.0,D7,0.0,0.0,0.28,0.0,0.14,39.16,125.56,12.9,0.93,10.13,38.77,0.0
0.0,300.0,edge_data_300sec_freq,0.0,8.32,0.0,55.0,L10,0.0,0.0,2.77,18.0,1.39,78.45,2464.36,12.65,0.91,214.86,78.06,0.0
0.0,300.0,edge_data_300sec_freq,0.0,41.45,0.0,182.0,L12,0.0,0.0,13.82,109.0,6.91,86.12,12274.0,11.52,0.83,2075.88,85.69,0.0
0.0,300.0,edge_data_300sec_freq,0.0,44.62,0.0,188.0,L14,0.0,0.0,14.87,104.0,7.44,89.77,13215.36,11.05,0.8,2465.29,89.31,0.0
0.0,300.0,edge_data_300sec_freq,0.0,8.5,0.0,56.0,L15,0.0,0.0,2.83,20.0,1.42,77.79,2491.97,12.63,0.91,222.29,77.39,0.0
0.0,300.0,edge_data_300sec_freq,0.0,0.7,0.0,4.0,L16,0.0,0.0,0.23,2.0,0.12,79.25,204.07,12.4,0.89,0.36,78.84,0.0
0.0,300.0,edge_data_300sec_freq,0.0,21.45,0.0,120.0,L18,0.0,0.0,7.15,6.0,3.58,92.31,6353.25,10.75,0.77,1348.74,91.84,0.0
0.0,300.0,edge_data_300sec_freq,0.0,71.31,0.0,229.0,L2,0.0,0.0,35.66,182.0,17.83,52.81,10664.94,9.53,0.69,3296.71,52.29,0.0
0.0,300.0,edge_data_300sec_freq,0.0,61.39,0.0,220.0,L4,0.0,0.0,30.7,188.0,15.35,45.51,9181.38,11.06,0.8,1723.44,45.05,0.0
0.0,300.0,edge_data_300sec_freq,0.0,0.72,0.0,6.0,L5,0.0,0.0,0.24,1.0,0.12,40.06,108.09,12.57,0.9,5.51,39.66,0.0
0.0,300.0,edge_data_300sec_freq,0.0,4.39,0.0,18.0,L7,0.0,0.0,1.46,12.0,0.73,40.18,656.4,12.53,0.9,67.51,39.78,0.0
300.0,600.0,edge_data_300sec_freq,0.0,110.4,271.0,0.0,D2,0.0,0.0,55.2,265.0,27.6,62.64,16560.07,8.06,0.58,6699.94,62.02,0.0
300.0,600.0,edge_data_300sec_freq,0.0,114.94,279.0,0.0,D4,0.0,0.0,57.47,266.0,28.73,63.99,17240.96,7.89,0.57,7392.22,63.36,0.0
300.0,600.0,edge_data_300sec_freq,226.0,83.11,0.0,285.0,D5,0.0,0.0,27.7,0.0,13.85,49.27,12466.35,10.25,0.74,3134.04,48.78,0.0
300.0,600.0,edge_data_300sec_freq,107.0,32.75,0.0,115.0,D7,0.0,0.0,10.92,0.0,5.46,44.07,4912.95,11.46,0.82,802.94,43.64,0.0
300.0,600.0,edge_data_300sec_freq,0.0,40.17,0.0,135.0,L10,0.0,0.0,13.39,126.0,6.7,85.6,11896.15,11.59,0.83,1725.26,85.17,0.0
300.0,600.0,edge_data_300sec_freq,0.0,79.82,0.0,265.0,L12,0.0,0.0,26.61,261.0,13.3,88.77,23638.65,11.18,0.8,4188.78,88.33,0.0
300.0,600.0,edge_data_300sec_freq,0.0,92.08,0.0,253.0,L14,0.0,0.0,30.69,221.0,15.35,110.06,27267.79,9.01,0.65,9518.33,109.5,0.0
300.0,600.0,edge_data_300sec_freq,0.0,44.26,0.0,134.0,L15,0.0,0.0,14.75,124.0,7.38,92.89,12977.06,10.58,0.76,2938.49,92.42,0.0
300.0,600.0,edge_data_300sec_freq,0.0,2.24,0.0,9.0,L16,0.0,0.0,0.75,8.0,0.37,76.39,655.37,12.86,0.93,4.28,76.0,0.0
300.0,600.0,edge_data_300sec_freq,0.0,110.15,0.0,336.0,L18,0.0,0.0,36.72,346.0,18.36,97.04,32619.22,10.22,0.74,8433.36,96.55,0.0
300.0,600.0,edge_data_300sec_freq,0.0,88.15,0.0,265.0,L2,0.0,0.0,44.07,265.0,22.04,49.9,13182.6,10.09,0.73,3370.65,49.4,0.0
300.0,600.0,edge_data_300sec_freq,0.0,87.99,0.0,266.0,L4,0.0,0.0,43.99,253.0,22.0,51.15,13158.8,9.84,0.71,3823.37,50.64,0.0
300.0,600.0,edge_data_300sec_freq,0.0,103.79,0.0,346.0,L5,0.0,0.0,34.6,285.0,17.3,49.87,15521.37,10.1,0.73,4129.86,49.38,0.0
300.0,600.0,edge_data_300sec_freq,0.0,34.62,0.0,126.0,L7,0.0,0.0,11.54,115.0,5.77,45.41,5176.73,11.09,0.8,967.05,44.96,0.0
600.0,900.0,edge_data_300sec_freq,0.0,108.1,258.0,0.0,D2,0.0,0.0,54.05,264.0,27.02,62.47,16214.36,8.08,0.58,6630.44,61.85,0.0
600.0,900.0,edge_data_300sec_freq,0.0,120.5,244.0,0.0,D4,0.0,0.0,60.25,266.0,30.12,71.54,18074.92,7.06,0.51,8752.79,70.83,0.0
600.0,900.0,edge_data_300sec_freq,368.0,116.78,0.0,375.0,D5,0.0,0.0,38.93,0.0,19.46,47.98,17517.35,10.52,0.76,4151.23,47.51,0.0
600.0,900.0,edge_data_300sec_freq,139.0,47.22,0.0,150.0,D7,0.0,0.0,15.74,0.0,7.87,48.52,7083.52,10.41,0.75,1628.97,48.04,0.0
600.0,900.0,edge_data_300sec_freq,0.0,39.05,0.0,131.0,L10,0.0,0.0,13.02,139.0,6.51,87.54,11565.16,11.33,0.82,1903.77,87.1,0.0
600.0,900.0,edge_data_300sec_freq,0.0,78.85,0.0,262.0,L12,0.0,0.0,26.28,253.0,13.14,90.36,23350.19,10.98,0.79,4516.12,89.91,0.0
600.0,900.0,edge_data_300sec_freq,0.0,143.04,0.0,266.0,L14,0.0,0.0,47.68,223.0,23.84,178.17,42360.77,5.57,0.4,25213.91,177.28,0.0
600.0,900.0,edge_data_300sec_freq,0.0,36.48,0.0,131.0,L15,0.0,0.0,12.16,141.0,6.08,81.43,10696.29,12.06,0.87,1210.0,81.02,0.0
600.0,900.0,edge_data_300sec_freq,0.0,1.98,0.0,7.0,L16,0.0,0.0,0.66,9.0,0.33,71.16,581.51,13.8,0.99,0.01,70.8,0.0
600.0,900.0,edge_data_300sec_freq,0.0,112.1,0.0,357.0,L18,0.0,0.0,37.37,359.0,18.68,92.9,33198.83,10.68,0.77,7370.96,92.43,0.0
600.0,900.0,edge_data_300sec_freq,0.0,88.78,0.0,264.0,L2,0.0,0.0,44.39,262.0,22.19,51.13,13276.85,9.85,0.71,3695.07,50.62,0.0
600.0,900.0,edge_data_300sec_freq,0.0,87.49,0.0,266.0,L4,0.0,0.0,43.75,266.0,21.87,49.82,13084.75,10.11,0.73,3441.44,49.33,0.0
