interval_begin,interval_end,interval_id,edge_arrived,edge_density,edge_departed,edge_entered,edge_id,edge_laneChangedFrom,edge_laneChangedTo,edge_laneDensity,edge_left,edge_occupancy,edge_overlapTraveltime,edge_sampledSeconds,edge_speed,edge_speedRelative,edge_timeLoss,edge_traveltime,edge_waitingTime
0.0,300.0,edge_data_300sec_freq,0.0,99.94,270.0,0.0,D2,0.0,0.0,49.97,221.0,24.99,61.71,14991.19,8.18,0.59,6041.22,61.1,0.0
0.0,300.0,edge_data_300sec_freq,0.0,96.18,270.0,0.0,D4,0.0,0.0,48.09,222.0,24.04,59.11,14426.38,8.54,0.62,5357.78,58.52,0.0
0.0,300.0,edge_data_300sec_freq,3.0,1.08,0.0,5.0,D5,0.0,0.0,0.36,0.0,0.18,36.18,161.28,13.96,1.0,6.81,35.82,0.0
0.0,300.0,edge_data_300sec_freq,1.0,0.48,0.0,4.0,D7,0.0,0.0,0.16,0.0,0.08,37.09,72.27,13.62,0.98,3.11,36.72,0.0
0.0,300.0,edge_data_300sec_freq,0.0,22.12,0.0,113.0,L10,0.0,0.0,7.37,22.0,3.69,87.12,6549.98,11.39,0.82,1126.0,86.68,0.0
0.0,300.0,edge_data_300sec_freq,0.0,43.24,0.0,188.0,L12,0.0,0.0,14.41,109.0,7.21,86.56,12805.69,11.46,0.83,2117.36,86.12,0.0
0.0,300.0,edge_data_300sec_freq,0.0,41.29,0.0,181.0,L14,0.0,0.0,13.76,100.0,6.88,88.49,12228.57,11.21,0.81,2271.82,88.04,0.0
0.0,300.0,edge_data_300sec_freq,0.0,0.45,0.0,3.0,L15,0.0,0.0,0.15,1.0,0.07,69.28,131.73,14.18,1.02,0.0,68.93,0.0
0.0,300.0,edge_data_300sec_freq,0.0,9.33,0.0,56.0,L16,0.0,0.0,3.11,7.0,1.55,85.52,2734.02,11.49,0.83,447.15,85.08,0.0
0.0,300.0,edge_data_300sec_freq,0.0,7.05,0.0,45.0,L18,0.0,0.0,2.35,13.0,1.18,76.87,2089.25,12.91,0.93,137.82,76.48,0.0
0.0,300.0,edge_data_300sec_freq,0.0,61.22,0.0,221.0,L2,0.0,0.0,30.61,188.0,15.31,45.71,9155.84,11.01,0.79,1821.04,45.26,0.0
0.0,300.0,edge_data_300sec_freq,0.0,68.82,0.0,222.0,L4,0.0,0.0,34.41,181.0,17.21,51.87,10292.03,9.71,0.7,2986.97,51.35,0.0
0.0,300.0,edge_data_300sec_freq,0.0,1.92,0.0,13.0,L5,0.0,0.0,0.64,5.0,0.32,36.77,286.43,13.69,0.99,13.35,36.41,0.0
0.0,300.0,edge_data_300sec_freq,0.0,1.95,0.0,22.0,L7,0.0,0.0,0.65,4.0,0.32,41.43,291.14,12.15,0.87,35.33,41.02,0.0
300.0,600.0,edge_data_300sec_freq,0.0,103.51,274.0,0.0,D2,0.0,0.0,51.76,266.0,25.88,58.22,15526.66,8.67,0.62,5676.96,57.64,0.0
