interval_begin,interval_end,interval_id,edge_arrived,edge_density,edge_departed,edge_entered,edge_id,edge_laneChangedFrom,edge_laneChangedTo,edge_laneDensity,edge_left,edge_occupancy,edge_overlapTraveltime,edge_sampledSeconds,edge_speed,edge_speedRelative,edge_timeLoss,edge_traveltime,edge_waitingTime
0.0,300.0,edge_data_300sec_freq,0.0,1.59,0.0,15.0,1050201637,0.0,0.0,0.4,13.0,0.2,5.96,79.66,28.89,0.99,1.98,5.79,0.0
0.0,300.0,edge_data_300sec_freq,0.0,7.5,0.0,66.0,123592887#0,0.0,0.0,2.5,62.0,1.25,15.37,946.4,27.7,0.95,47.02,15.19,0.0
0.0,300.0,edge_data_300sec_freq,0.0,6.95,0.0,62.0,123592887#1,0.0,0.0,2.32,49.0,1.16,28.85,1544.94,25.85,0.89,165.51,28.65,0.0
0.0,300.0,edge_data_300sec_freq,0.0,8.05,0.0,68.0,123867446#0,0.0,0.0,2.01,57.0,1.01,27.65,1696.69,25.6,0.88,193.66,27.45,0.0
0.0,300.0,edge_data_300sec_freq,0.0,7.64,0.0,57.0,123867446#1,0.0,0.0,1.91,57.0,0.96,7.11,393.74,24.86,0.86,55.82,6.91,0.0
0.0,300.0,edge_data_300sec_freq,0.0,6.65,0.0,79.0,124952143,0.0,0.0,1.66,77.0,0.83,2.94,220.76,39.29,1.0,1.15,2.81,0.0
0.0,300.0,edge_data_300sec_freq,0.0,9.76,0.0,82.0,124952161,0.0,0.0,2.44,79.0,1.22,14.1,1118.23,27.44,0.94,52.4,13.91,0.0
0.0,300.0,edge_data_300sec_freq,0.0,8.85,0.0,74.0,125343939,0.0,0.0,2.21,67.0,1.11,10.5,719.79,26.29,0.9,70.65,10.31,0.0
0.0,300.0,edge_data_300sec_freq,0.0,8.3,0.0,67.0,1343746547,0.0,0.0,2.07,66.0,1.04,4.38,280.18,26.88,0.92,21.9,4.19,0.0
0.0,300.0,edge_data_300sec_freq,0.0,7.87,0.0,89.0,156651844,0.0,0.0,2.62,88.0,1.31,2.24,185.48,37.37,0.95,9.34,2.1,0.0
0.0,300.0,edge_data_300sec_freq,0.0,19.99,0.0,99.0,156651855,0.0,0.0,19.99,93.0,10.0,15.58,1463.11,15.98,0.72,404.77,15.27,0.0
0.0,300.0,edge_data_300sec_freq,0.0,6.44,0.0,50.0,157782133,0.0,0.0,1.29,46.0,0.64,13.25,602.04,23.9,0.82,104.68,13.04,0.0
0.0,300.0,edge_data_300sec_freq,0.0,219.43,0.0,390.0,158710528,0.0,0.0,36.57,217.0,18.29,80.23,25037.5,4.8,0.17,20839.09,79.19,0.0
