interval_begin,interval_end,interval_id,edge_arrived,edge_density,edge_departed,edge_entered,edge_id,edge_laneChangedFrom,edge_laneChangedTo,edge_laneDensity,edge_left,edge_occupancy,edge_overlapTraveltime,edge_sampledSeconds,edge_speed,edge_speedRelative,edge_timeLoss,edge_traveltime,edge_waitingTime
0.0,300.0,edge_data_300sec_freq,0.0,1.21,0.0,11.0,1050201637,0.0,0.0,0.3,11.0,0.15,5.69,60.82,30.24,1.04,0.58,5.53,0.0
0.0,300.0,edge_data_300sec_freq,0.0,8.1,0.0,66.0,123592887#0,0.0,0.0,2.7,55.0,1.35,17.2,1022.68,24.76,0.85,136.2,17.0,0.0
0.0,300.0,edge_data_300sec_freq,0.0,6.68,0.0,55.0,123592887#1,0.0,0.0,2.23,30.0,1.11,31.85,1484.55,23.42,0.81,270.33,31.64,0.0
0.0,300.0,edge_data_300sec_freq,0.0,7.26,0.0,62.0,123867446#0,0.0,0.0,1.82,55.0,0.91,26.53,1530.53,26.68,0.92,119.51,26.34,0.0
0.0,300.0,edge_data_300sec_freq,0.0,6.69,0.0,55.0,123867446#1,0.0,0.0,1.67,50.0,0.84,6.78,344.78,26.07,0.9,34.19,6.59,0.0
0.0,300.0,edge_data_300sec_freq,0.0,6.72,0.0,79.0,124952143,0.0,0.0,1.68,76.0,0.84,3.0,223.09,38.52,0.98,1.75,2.87,0.0
0.0,300.0,edge_data_300sec_freq,0.0,8.63,0.0,76.0,124952161,0.0,0.0,2.16,70.0,1.08,13.82,988.9,27.99,0.96,31.43,13.64,0.0
0.0,300.0,edge_data_300sec_freq,0.0,9.37,0.0,73.0,125343939,0.0,0.0,2.34,66.0,1.17,11.12,762.35,24.83,0.85,100.01,10.91,0.0
0.0,300.0,edge_data_300sec_freq,0.0,8.73,0.0,66.0,1343746547,0.0,0.0,2.18,66.0,1.09,4.67,294.89,25.2,0.87,34.46,4.47,0.0
0.0,300.0,edge_data_300sec_freq,0.0,7.97,0.0,88.0,156651844,0.0,0.0,2.66,87.0,1.33,2.28,187.84,36.71,0.93,9.24,2.14,0.0
0.0,300.0,edge_data_300sec_freq,0.0,19.81,0.0,98.0,156651855,0.0,0.0,19.81,92.0,9.91,15.53,1449.95,16.03,0.72,383.05,15.22,0.0
0.0,300.0,edge_data_300sec_freq,0.0,5.66,0.0,44.0,157782133,0.0,0.0,1.13,41.0,0.57,12.81,528.99,24.72,0.85,79.08,12.61,0.0
0.0,300.0,edge_data_300sec_freq,0.0,255.27,0.0,430.0,158710528,0.0,0.0,42.54,210.0,21.27,87.97,29127.38,4.38,0.15,24660.02,86.83,0.0
0.0,300.0,edge_data_300sec_freq,0.0,8.68,0.0,87.0,183343395,0.0,0.0,2.89,85.0,1.45,1.78,139.66,33.01,0.84,20.21,1.62,0.0
0.0,300.0,edge_data_300sec_freq,0.0,1.29,0.0,12.0,206086131,0.0,0.0,0.43,11.0,0.21,8.32,94.57,30.0,1.03,1.0,8.15,0.0
0.0,300.0,edge_data_300sec_freq,0.0,6.8,0.0,75.0,23011287,0.0,0.0,1.7,73.0,0.85,5.5,398.51,36.46,0.92,24.56,5.36,0.0
0.0,300.0,edge_data_300sec_freq,0.0,14.3,0.0,116.0,23955194,0.0,0.0,3.58,99.0,1.79,40.08,4273.63,24.98,0.86,561.26,39.88,0.0
0.0,300.0,edge_data_300sec_freq,0.0,0.38,0.0,5.0,26027240,0.0,0.0,0.09,2.0,0.05,11.04,38.73,31.35,1.08,0.37,10.88,0.0
0.0,300.0,edge_data_300sec_freq,0.0,0.54,0.0,5.0,26027241,0.0,0.0,0.18,5.0,0.09,2.7,12.69,30.95,1.06,0.32,2.54,0.0
0.0,300.0,edge_data_300sec_freq,0.0,6.65,0.0,76.0,26297396,0.0,0.0,1.66,75.0,0.83,1.7,118.15,37.66,0.95,3.58,1.57,0.0
0.0,300.0,edge_data_300sec_freq,0.0,9.97,0.0,78.0,28396115#0,0.0,0.0,2.49,70.0,1.25,9.29,660.83,24.32,0.84,106.63,9.09,0.0
0.0,300.0,edge_data_300sec_freq,0.0,9.21,0.0,70.0,28396115#1,0.0,0.0,2.3,58.0,1.15,8.16,530.05,24.11,0.83,88.5,7.96,0.0
0.0,300.0,edge_data_300sec_freq,0.0,10.43,0.0,79.0,28396117,0.0,0.0,2.61,78.0,1.3,3.59,265.87,25.05,0.86,36.61,3.39,0.0
0.0,300.0,edge_data_300sec_freq,0.0,0.58,0.0,6.0,28464122,0.0,0.0,0.14,5.0,0.07,6.28,31.89,30.15,1.04,0.0,6.12,0.0
0.0,300.0,edge_data_300sec_freq,0.0,0.44,0.0,5.0,28464124,0.0,0.0,0.11,3.0,0.05,13.6,52.97,30.08,1.04,0.0,13.44,0.0
0.0,300.0,edge_data_300sec_freq,0.0,0.82,0.0,11.0,28464668,0.0,0.0,0.2,4.0,0.1,39.41,288.83,30.0,1.03,5.82,39.24,0.0
0.0,300.0,edge_data_300sec_freq,0.0,1.24,0.0,11.0,28464671,0.0,0.0,0.31,11.0,0.16,1.21,11.4,29.53,1.02,0.23,1.04,0.0
0.0,300.0,edge_data_300sec_freq,0.0,8.13,0.0,58.0,28588884,0.0,0.0,2.03,56.0,1.02,2.56,131.57,23.07,0.79,26.76,2.34,0.0
0.0,300.0,edge_data_300sec_freq,0.0,7.37,0.0,56.0,28588888,0.0,0.0,1.84,47.0,0.92,29.48,1566.19,24.19,0.83,257.0,29.28,0.0
0.0,300.0,edge_data_300sec_freq,0.0,0.76,0.0,7.0,301865758,0.0,0.0,0.19,6.0,0.09,9.17,61.9,30.17,1.04,0.0,9.01,0.0
0.0,300.0,edge_data_300sec_freq,0.0,1.44,0.0,33.0,301865760,0.0,0.0,0.36,7.0,0.18,49.38,548.01,25.84,0.89,60.62,49.19,0.0
0.0,300.0,edge_data_300sec_freq,0.0,5.16,0.0,41.0,301865762,0.0,0.0,1.29,33.0,0.65,35.96,1327.01,23.98,0.83,234.17,35.75,0.0
0.0,300.0,edge_data_300sec_freq,0.0,7.97,0.0,81.0,362158898,0.0,0.0,7.97,80.0,3.99,5.47,430.78,33.81,0.86,55.45,5.33,0.0
0.0,300.0,edge_data_300sec_freq,0.0,14.28,0.0,90.0,393495986,0.0,0.0,7.14,88.0,3.57,2.6,208.5,20.66,0.93,10.28,2.36,0.0
0.0,300.0,edge_data_300sec_freq,0.0,9.4,0.0,82.0,417910449,0.0,0.0,4.7,81.0,2.35,4.06,317.1,28.94,0.73,80.3,3.89,0.0
0.0,300.0,edge_data_300sec_freq,0.0,0.54,0.0,5.0,479773100,0.0,0.0,0.18,5.0,0.09,7.37,36.03,30.95,1.06,0.91,7.21,0.0
0.0,300.0,edge_data_300sec_freq,0.0,0.19,0.0,2.0,508115730,0.0,0.0,0.04,2.0,0.02,4.8,9.32,34.51,1.19,0.0,4.66,0.0
0.0,300.0,edge_data_300sec_freq,0.0,0.19,0.0,2.0,508115731,0.0,0.0,0.05,2.0,0.02,11.34,22.4,34.5,1.19,0.0,11.2,0.0
0.0,300.0,edge_data_300sec_freq,0.0,12.41,0.0,85.0,51350996,0.0,0.0,6.2,82.0,3.1,4.77,375.31,22.16,0.9,30.27,4.55,0.0
0.0,300.0,edge_data_300sec_freq,0.0,9.35,0.0,73.0,550271864,0.0,0.0,2.34,73.0,1.17,5.27,370.86,26.03,0.9,33.63,5.08,0.0
0.0,300.0,edge_data_300sec_freq,0.0,0.03,0.0,1.0,550284602,0.0,0.0,0.01,0.0,0.01,15.79,5.11,33.58,1.16,0.0,15.64,0.0
0.0,300.0,edge_data_300sec_freq,0.0,1.23,0.0,11.0,550284603,0.0,0.0,0.31,11.0,0.15,5.44,58.0,29.76,1.02,1.47,5.27,0.0
0.0,300.0,edge_data_300sec_freq,0.0,1.5,0.0,17.0,550284605,0.0,0.0,0.5,12.0,0.25,12.82,166.79,29.32,1.01,1.53,12.65,0.0
0.0,300.0,edge_data_300sec_freq,0.0,3.09,0.0,26.0,550284606,0.0,0.0,1.03,17.0,0.52,13.0,299.57,25.23,0.87,33.52,12.8,0.0
0.0,300.0,edge_data_300sec_freq,0.0,6.81,0.0,80.0,552152110,0.0,0.0,2.27,79.0,1.13,1.99,147.74,38.85,0.99,0.01,1.86,0.0
0.0,300.0,edge_data_300sec_freq,0.0,16.28,0.0,137.0,552389451,0.0,0.0,4.07,122.0,2.03,29.91,3832.5,26.4,0.91,303.0,29.72,0.0
0.0,300.0,edge_data_300sec_freq,0.0,5.33,0.0,41.0,552603210,0.0,0.0,1.33,41.0,0.67,2.18,81.25,25.66,0.88,9.65,1.98,0.0
0.0,300.0,edge_data_300sec_freq,0.0,3.48,0.0,30.0,554260214,0.0,0.0,1.16,26.0,0.58,15.2,395.15,25.23,0.87,42.61,15.0,0.0
0.0,300.0,edge_data_300sec_freq,0.0,0.11,0.0,2.0,60759290,0.0,0.0,0.03,1.0,0.01,17.79,18.66,33.4,1.15,0.0,17.64,0.0
0.0,300.0,edge_data_300sec_freq,0.0,0.21,0.0,2.0,60759293,0.0,0.0,0.05,2.0,0.03,1.91,3.51,31.95,1.1,0.0,1.76,0.0
0.0,300.0,edge_data_300sec_freq,0.0,1.23,0.0,11.0,60759799,0.0,0.0,0.31,11.0,0.15,7.45,80.07,29.88,1.03,1.72,7.28,0.0
0.0,300.0,edge_data_300sec_freq,0.0,1.14,0.0,11.0,60759806,0.0,0.0,0.38,9.0,0.19,8.67,87.72,30.06,1.03,1.67,8.51,0.0
0.0,300.0,edge_data_300sec_freq,0.0,7.76,0.0,67.0,617259141,0.0,0.0,1.94,62.0,0.97,11.64,753.06,28.23,0.97,20.55,11.46,0.0
0.0,300.0,edge_data_300sec_freq,0.0,133.09,0.0,707.0,617259163,0.0,0.0,22.18,542.0,11.09,18.11,10997.15,15.49,0.53,5026.11,17.78,0.0
0.0,300.0,edge_data_300sec_freq,0.0,0.11,0.0,2.0,617284166,0.0,0.0,0.03,0.0,0.01,14.6,16.34,34.15,1.18,0.0,14.45,0.0
0.0,300.0,edge_data_300sec_freq,0.0,15.66,0.0,122.0,617284172,0.0,0.0,3.91,117.0,1.96,13.02,1521.32,25.26,0.87,184.13,12.82,0.0
0.0,300.0,edge_data_300sec_freq,0.0,6.24,0.0,50.0,711834657,0.0,0.0,1.25,44.0,0.62,18.86,901.12,25.78,0.89,98.67,18.67,0.0
0.0,300.0,edge_data_300sec_freq,0.0,3.49,0.0,46.0,850615423,0.0,0.0,0.87,11.0,0.44,43.82,1165.17,25.51,0.88,143.51,43.63,0.0
0.0,300.0,edge_data_300sec_freq,0.0,6.3,0.0,47.0,850615424,0.0,0.0,1.26,46.0,0.63,10.68,484.06,24.44,0.84,75.68,10.48,0.0
0.0,300.0,edge_data_300sec_freq,0.0,129.6,0.0,210.0,850873947,0.0,0.0,32.4,174.0,16.2,80.36,15452.78,5.01,0.17,12742.02,79.36,0.0
0.0,300.0,edge_data_300sec_freq,0.0,8.82,0.0,76.0,850873948,0.0,0.0,2.21,76.0,1.1,1.9,131.02,28.71,0.99,0.84,1.72,0.0
0.0,300.0,edge_data_300sec_freq,0.0,0.07,0.0,1.0,851553864,0.0,0.0,0.02,0.0,0.01,12.12,8.0,32.7,1.13,0.0,11.97,0.0
0.0,300.0,edge_data_300sec_freq,0.0,0.32,0.0,3.0,851553865,0.0,0.0,0.06,3.0,0.03,2.85,8.08,30.91,1.06,0.0,2.69,0.0
0.0,300.0,edge_data_300sec_freq,0.0,155.17,926.0,0.0,861090333,0.0,0.0,25.86,707.0,12.93,77.38,62621.45,17.45,0.6,24358.28,77.1,0.0
0.0,300.0,edge_data_300sec_freq,0.0,239.82,0.0,542.0,863754537,0.0,0.0,34.26,430.0,17.13,18.91,8824.11,6.75,0.23,6735.58,18.17,0.0
0.0,300.0,edge_data_300sec_freq,0.0,14.12,0.0,92.0,880544469,0.0,0.0,7.06,90.0,3.53,3.74,318.64,21.47,0.97,3.55,3.5,0.0
0.0,300.0,edge_data_300sec_freq,0.0,0.06,0.0,1.0,8924819,0.0,0.0,0.06,0.0,0.03,8.62,3.82,24.08,1.08,0.0,8.41,0.0
0.0,300.0,edge_data_300sec_freq,0.0,24.46,0.0,138.0,8927038#1,0.0,0.0,24.46,137.0,12.23,3.4,430.48,18.74,0.84,62.43,3.13,0.0
0.0,300.0,edge_data_300sec_freq,0.0,1.34,0.0,12.0,8958375,0.0,0.0,0.45,12.0,0.22,2.29,25.47,29.89,1.03,0.26,2.12,0.0
0.0,300.0,edge_data_300sec_freq,0.0,0.99,0.0,9.0,8958828,0.0,0.0,0.33,9.0,0.16,5.17,45.01,30.4,1.05,0.78,5.0,0.0
0.0,300.0,edge_data_300sec_freq,0.0,0.66,0.0,7.0,91887714,0.0,0.0,0.22,5.0,0.11,2.73,15.45,30.37,1.04,0.32,2.57,0.0
0.0,300.0,edge_data_300sec_freq,0.0,0.54,0.0,5.0,91887715,0.0,0.0,0.18,5.0,0.09,5.93,28.83,30.95,1.06,0.73,5.77,0.0
0.0,300.0,edge_data_300sec_freq,0.0,0.84,0.0,9.0,91887985,0.0,0.0,0.28,7.0,0.14,9.05,67.95,30.18,1.04,1.38,8.89,0.0
