interval_begin,interval_end,interval_id,edge_arrived,edge_density,edge_departed,edge_entered,edge_id,edge_laneChangedFrom,edge_laneChangedTo,edge_laneDensity,edge_left,edge_occupancy,edge_overlapTraveltime,edge_sampledSeconds,edge_speed,edge_speedRelative,edge_timeLoss,edge_traveltime,edge_waitingTime
0.0,300.0,edge_data_300sec_freq,0.0,11.43,0.0,100.0,123867451,0.0,0.0,2.86,98.0,1.43,7.34,709.14,28.88,0.99,4.39,7.16,0.0
0.0,300.0,edge_data_300sec_freq,0.0,12.69,0.0,115.0,156651843,0.0,0.0,3.17,107.0,1.59,19.81,2173.35,29.06,1.0,0.04,19.64,0.0
0.0,300.0,edge_data_300sec_freq,0.0,22.69,0.0,213.0,23955194,0.0,0.0,5.67,182.0,2.84,34.44,6780.34,29.06,1.0,0.0,34.27,0.0
0.0,300.0,edge_data_300sec_freq,0.0,15.82,0.0,142.0,28396115#0,0.0,0.0,3.95,134.0,1.98,7.78,1048.75,29.06,1.0,0.05,7.61,0.0
0.0,300.0,edge_data_300sec_freq,0.0,15.09,0.0,134.0,28396115#1,0.0,0.0,3.77,129.0,1.89,6.77,868.32,29.06,1.0,0.02,6.6,0.0
0.0,300.0,edge_data_300sec_freq,0.0,16.36,0.0,144.0,28396117,0.0,0.0,4.09,142.0,2.04,3.1,416.78,29.06,1.0,0.01,2.92,0.0
0.0,300.0,edge_data_300sec_freq,0.0,4.86,0.0,61.0,28464668,0.0,0.0,1.21,23.0,0.61,40.68,1715.16,29.06,1.0,0.1,40.51,0.0
0.0,300.0,edge_data_300sec_freq,0.0,7.11,0.0,63.0,28464671,0.0,0.0,1.78,61.0,0.89,1.23,65.27,29.07,1.0,0.0,1.05,0.0
0.0,300.0,edge_data_300sec_freq,0.0,14.67,0.0,129.0,28588884,0.0,0.0,3.67,127.0,1.83,2.03,237.47,29.06,1.0,0.02,1.86,0.0
0.0,300.0,edge_data_300sec_freq,0.0,13.29,0.0,127.0,28588888,0.0,0.0,3.32,105.0,1.66,24.54,2822.75,29.06,1.0,0.0,24.37,0.0
0.0,300.0,edge_data_300sec_freq,0.0,0.57,0.0,6.0,508115730,0.0,0.0,0.11,4.0,0.06,5.7,27.57,29.07,1.0,0.0,5.53,0.0
0.0,300.0,edge_data_300sec_freq,0.0,0.18,0.0,4.0,508115731,0.0,0.0,0.04,0.0,0.02,13.47,20.78,29.06,1.0,0.0,13.3,0.0
0.0,300.0,edge_data_300sec_freq,0.0,11.84,0.0,106.0,51383535,0.0,0.0,2.96,100.0,1.48,13.49,1374.06,29.06,1.0,0.05,13.32,0.0
0.0,300.0,edge_data_300sec_freq,0.0,12.21,0.0,107.0,51383539,0.0,0.0,3.05,106.0,1.53,2.13,208.84,29.06,1.0,0.02,1.96,0.0
0.0,300.0,edge_data_300sec_freq,0.0,27.0,0.0,248.0,552389451,0.0,0.0,6.75,224.0,3.38,27.17,6356.98,29.06,1.0,0.01,27.0,0.0
0.0,300.0,edge_data_300sec_freq,0.0,25.04,0.0,224.0,617284172,0.0,0.0,6.26,213.0,3.13,11.32,2432.61,29.06,1.0,0.1,11.15,0.0
0.0,300.0,edge_data_300sec_freq,0.0,13.29,0.0,117.0,848429238,0.0,0.0,3.32,115.0,1.66,6.05,680.51,29.06,1.0,0.07,5.88,0.0
0.0,300.0,edge_data_300sec_freq,0.0,13.51,0.0,119.0,848429239,0.0,0.0,2.7,117.0,1.35,3.79,425.84,29.06,1.0,0.0,3.61,0.0
