interval_begin,interval_end,interval_id,edge_arrived,edge_density,edge_departed,edge_entered,edge_id,edge_laneChangedFrom,edge_laneChangedTo,edge_laneDensity,edge_left,edge_occupancy,edge_overlapTraveltime,edge_sampledSeconds,edge_speed,edge_speedRelative,edge_timeLoss,edge_traveltime,edge_waitingTime
0.0,300.0,edge_data_300sec_freq,0.0,1.61,0.0,14.0,123867451,0.0,0.0,0.4,14.0,0.2,7.31,99.99,28.96,1.0,0.34,7.14,0.0
0.0,300.0,edge_data_300sec_freq,0.0,1.77,0.0,16.0,156651843,0.0,0.0,0.44,15.0,0.22,19.81,303.08,29.06,1.0,0.01,19.64,0.0
0.0,300.0,edge_data_300sec_freq,0.0,16.4,0.0,152.0,23955194,0.0,0.0,4.1,134.0,2.05,34.44,4898.34,29.06,1.0,0.0,34.27,0.0
0.0,300.0,edge_data_300sec_freq,0.0,12.21,0.0,108.0,28396115#0,0.0,0.0,3.05,104.0,1.53,7.78,809.65,29.06,1.0,0.04,7.61,0.0
0.0,300.0,edge_data_300sec_freq,0.0,11.7,0.0,104.0,28396115#1,0.0,0.0,2.92,100.0,1.46,6.77,673.16,29.06,1.0,0.01,6.6,0.0
0.0,300.0,edge_data_300sec_freq,0.0,12.52,0.0,110.0,28396117,0.0,0.0,3.13,108.0,1.56,3.1,318.96,29.06,1.0,0.01,2.92,0.0
0.0,300.0,edge_data_300sec_freq,0.0,5.23,0.0,60.0,28464668,0.0,0.0,1.31,31.0,0.65,40.68,1847.76,29.06,1.0,0.11,40.51,0.0
0.0,300.0,edge_data_300sec_freq,0.0,6.88,0.0,60.0,28464671,0.0,0.0,1.72,60.0,0.86,1.23,63.18,29.07,1.0,0.0,1.05,0.0
0.0,300.0,edge_data_300sec_freq,0.0,11.46,0.0,100.0,28588884,0.0,0.0,2.87,99.0,1.43,2.03,185.53,29.06,1.0,0.02,1.86,0.0
0.0,300.0,edge_data_300sec_freq,0.0,10.64,0.0,99.0,28588888,0.0,0.0,2.66,86.0,1.33,24.54,2261.4,29.06,1.0,0.0,24.37,0.0
0.0,300.0,edge_data_300sec_freq,0.0,0.93,0.0,10.0,508115730,0.0,0.0,0.19,6.0,0.09,5.7,44.66,29.07,1.0,0.0,5.53,0.0
0.0,300.0,edge_data_300sec_freq,0.0,0.3,0.0,6.0,508115731,0.0,0.0,0.07,0.0,0.04,13.47,34.33,29.06,1.0,0.0,13.3,0.0
0.0,300.0,edge_data_300sec_freq,0.0,1.65,0.0,15.0,51383535,0.0,0.0,0.41,14.0,0.21,13.49,191.33,29.06,1.0,0.01,13.32,0.0
0.0,300.0,edge_data_300sec_freq,0.0,1.72,0.0,15.0,51383539,0.0,0.0,0.43,15.0,0.22,2.13,29.43,29.06,1.0,0.0,1.96,0.0
0.0,300.0,edge_data_300sec_freq,0.0,19.03,0.0,174.0,552389451,0.0,0.0,4.76,158.0,2.38,27.17,4479.36,29.06,1.0,0.0,27.0,0.0
0.0,300.0,edge_data_300sec_freq,0.0,17.85,0.0,158.0,617284172,0.0,0.0,4.46,152.0,2.23,11.32,1734.28,29.06,1.0,0.07,11.14,0.0
0.0,300.0,edge_data_300sec_freq,0.0,1.84,0.0,16.0,848429238,0.0,0.0,0.46,16.0,0.23,6.05,94.02,29.06,1.0,0.01,5.88,0.0
0.0,300.0,edge_data_300sec_freq,0.0,1.84,0.0,17.0,848429239,0.0,0.0,0.37,16.0,0.18,3.79,57.82,29.06,1.0,0.0,3.61,0.0
0.0,300.0,edge_data_300sec_freq,0.0,8.11,0.0,81.0,850615423,0.0,0.0,2.03,60.0,1.01,38.46,2706.23,29.06,1.0,0.0,38.29,0.0
0.0,300.0,edge_data_300sec_freq,0.0,9.57,0.0,86.0,850615424,0.0,0.0,1.91,81.0,0.96,8.99,735.65,29.06,1.0,0.01,8.81,0.0
0.0,300.0,edge_data_300sec_freq,0.0,77.46,102.0,0.0,8926666,0.0,0.0,77.46,67.0,38.73,74.51,6371.78,3.75,0.17,5297.33,73.17,0.0
0.0,300.0,edge_data_300sec_freq,0.0,115.04,107.0,62.0,8927038#1,0.0,0.0,115.04,160.0,57.52,13.35,2024.78,4.77,0.21,1590.34,12.31,0.0
0.0,300.0,edge_data_300sec_freq,0.0,88.76,123.0,0.0,93631240,0.0,0.0,88.76,64.0,44.38,119.76,11707.59,3.71,0.17,9751.24,118.41,0.0
0.0,300.0,edge_data_300sec_freq,0.0,72.61,0.0,131.0,93631330,0.0,0.0,72.61,123.0,36.3,9.91,1180.35,5.97,0.27,863.19,9.08,0.0
0.0,300.0,edge_data_300sec_freq,0.0,86.75,0.0,123.0,93631344,0.0,0.0,86.75,62.0,43.38,122.0,11499.68,3.66,0.16,9604.05,120.63,0.0
0.0,300.0,edge_data_300sec_freq,0.0,13.09,0.0,119.0,942219371,0.0,0.0,3.27,110.0,1.64,15.76,1779.62,29.06,1.0,0.06,15.59,0.0
0.0,300.0,edge_data_300sec_freq,0.0,14.45,0.0,134.0,942219372,0.0,0.0,3.61,119.0,1.81,27.4,3428.19,29.06,1.0,0.43,27.22,0.0
0.0,300.0,edge_data_300sec_freq,0.0,2.28,0.0,31.0,942228866,0.0,0.0,0.57,10.0,0.29,33.05,653.85,29.06,1.0,0.0,32.88,0.0
0.0,300.0,edge_data_300sec_freq,0.0,2.55,17.0,0.0,957460911,0.0,0.0,2.55,17.0,1.28,7.23,119.0,22.22,1.0,0.0,7.0,0.0
300.0,600.0,edge_data_300sec_freq,0.0,0.34,0.0,3.0,123867451,0.0,0.0,0.09,3.0,0.04,7.29,21.35,29.06,1.0,0.0,7.12,0.0
300.0,600.0,edge_data_300sec_freq,0.0,0.18,0.0,1.0,156651843,0.0,0.0,0.04,2.0,0.02,19.81,30.77,29.06,1.0,0.0,19.64,0.0
300.0,600.0,edge_data_300sec_freq,0.0,2.69,0.0,34.0,157607513,0.0,0.0,0.67,11.0,0.34,40.53,947.94,29.06,1.0,0.0,40.36,0.0
300.0,600.0,edge_data_300sec_freq,0.0,2.43,0.0,23.0,157806285,0.0,0.0,0.41,14.0,0.2,40.36,852.24,29.06,1.0,0.0,40.19,0.0
300.0,600.0,edge_data_300sec_freq,0.0,1.49,0.0,13.0,158245363,0.0,0.0,0.37,13.0,0.19,1.57,18.13,29.05,1.0,0.0,1.4,0.0
300.0,600.0,edge_data_300sec_freq,0.0,0.43,0.0,5.0,158245364,0.0,0.0,0.11,3.0,0.05,9.93,36.83,29.06,1.0,0.0,9.75,0.0
300.0,600.0,edge_data_300sec_freq,0.0,17.75,0.0,154.0,23955194,0.0,0.0,4.44,155.0,2.22,34.44,5303.34,29.06,1.0,0.0,34.27,0.0
300.0,600.0,edge_data_300sec_freq,0.0,0.09,0.0,1.0,27829315,0.0,0.0,0.02,0.0,0.01,7.69,5.58,29.06,1.0,0.0,7.52,0.0
300.0,600.0,edge_data_300sec_freq,0.0,0.8,0.0,7.0,28358874#0,0.0,0.0,0.16,6.0,0.08,2.88,18.86,29.06,1.0,0.0,2.71,0.0
300.0,600.0,edge_data_300sec_freq,0.0,0.58,0.0,6.0,28358874#1,0.0,0.0,0.12,5.0,0.06,5.72,28.18,29.06,1.0,0.0,5.55,0.0
300.0,600.0,edge_data_300sec_freq,0.0,0.8,0.0,7.0,28358961,0.0,0.0,0.16,7.0,0.08,7.67,52.47,29.06,1.0,0.0,7.5,0.0
300.0,600.0,edge_data_300sec_freq,0.0,0.92,0.0,8.0,28358963,0.0,0.0,0.23,8.0,0.11,1.43,10.09,29.06,1.0,0.0,1.26,0.0
300.0,600.0,edge_data_300sec_freq,0.0,0.92,0.0,8.0,28359013,0.0,0.0,0.23,8.0,0.11,10.98,86.42,29.06,1.0,0.0,10.8,0.0
300.0,600.0,edge_data_300sec_freq,0.0,0.92,0.0,8.0,28359016,0.0,0.0,0.18,8.0,0.09,2.86,21.49,29.06,1.0,0.0,2.69,0.0
300.0,600.0,edge_data_300sec_freq,0.0,1.03,0.0,9.0,28359059,0.0,0.0,0.21,8.0,0.1,5.29,45.84,29.06,1.0,0.0,5.12,0.0
