interval_begin,interval_end,interval_id,edge_arrived,edge_density,edge_departed,edge_entered,edge_id,edge_laneChangedFrom,edge_laneChangedTo,edge_laneDensity,edge_left,edge_occupancy,edge_overlapTraveltime,edge_sampledSeconds,edge_speed,edge_speedRelative,edge_timeLoss,edge_traveltime,edge_waitingTime
0.0,300.0,edge_data_300sec_freq,0.0,92.28,272.0,0.0,D2,0.0,0.0,46.14,223.0,23.07,56.35,13841.83,8.96,0.65,4830.0,55.8,0.0
0.0,300.0,edge_data_300sec_freq,0.0,94.95,270.0,0.0,D4,0.0,0.0,47.47,222.0,23.74,58.36,14242.27,8.65,0.62,5127.92,57.78,0.0
0.0,300.0,edge_data_300sec_freq,1.0,0.85,0.0,4.0,D5,0.0,0.0,0.28,0.0,0.14,37.36,127.15,13.52,0.97,10.57,36.99,0.0
0.0,300.0,edge_data_300sec_freq,0.0,0.16,0.0,5.0,D7,0.0,0.0,0.05,0.0,0.03,39.4,24.28,12.82,0.92,0.52,39.01,0.0
0.0,300.0,edge_data_300sec_freq,0.0,8.99,0.0,48.0,L10,0.0,0.0,3.0,22.0,1.5,77.82,2663.76,12.75,0.92,235.6,77.43,0.0
0.0,300.0,edge_data_300sec_freq,0.0,42.35,0.0,180.0,L12,0.0,0.0,14.12,113.0,7.06,85.14,12540.62,11.65,0.84,1992.82,84.72,0.0
0.0,300.0,edge_data_300sec_freq,0.0,40.98,0.0,178.0,L14,0.0,0.0,13.66,107.0,6.83,87.1,12136.38,11.39,0.82,1989.0,86.66,0.0
0.0,300.0,edge_data_300sec_freq,0.0,13.93,0.0,73.0,L15,0.0,0.0,4.64,25.0,2.32,86.76,4084.71,11.32,0.82,824.88,86.31,0.0
0.0,300.0,edge_data_300sec_freq,0.0,10.73,0.0,68.0,L16,0.0,0.0,3.58,8.0,1.79,86.82,3146.53,11.31,0.81,523.71,86.38,0.0
0.0,300.0,edge_data_300sec_freq,0.0,7.23,0.0,64.0,L18,0.0,0.0,2.41,6.0,1.2,82.23,2140.04,12.07,0.87,243.09,81.81,0.0
0.0,300.0,edge_data_300sec_freq,0.0,63.79,0.0,223.0,L2,0.0,0.0,31.9,180.0,15.95,47.86,9540.09,10.52,0.76,2254.61,47.38,0.0
0.0,300.0,edge_data_300sec_freq,0.0,70.32,0.0,222.0,L4,0.0,0.0,35.16,178.0,17.58,53.04,10516.7,9.49,0.68,3151.34,52.51,0.0
0.0,300.0,edge_data_300sec_freq,0.0,1.34,0.0,6.0,L5,0.0,0.0,0.45,4.0,0.22,36.37,200.1,13.84,1.0,13.03,36.01,0.0
0.0,300.0,edge_data_300sec_freq,0.0,2.49,0.0,22.0,L7,0.0,0.0,0.83,5.0,0.41,40.39,371.67,12.47,0.9,40.45,39.99,0.0
300.0,600.0,edge_data_300sec_freq,0.0,104.3,274.0,0.0,D2,0.0,0.0,52.15,267.0,26.08,59.0,15645.47,8.56,0.62,5920.31,58.42,0.0
300.0,600.0,edge_data_300sec_freq,0.0,103.79,265.0,0.0,D4,0.0,0.0,51.89,267.0,25.95,59.22,15568.48,8.53,0.61,5801.16,58.63,0.0
300.0,600.0,edge_data_300sec_freq,177.0,55.81,0.0,202.0,D5,0.0,0.0,18.6,0.0,9.3,45.14,8372.1,11.19,0.81,1610.09,44.69,0.0
300.0,600.0,edge_data_300sec_freq,138.0,50.44,0.0,186.0,D7,0.0,0.0,16.81,0.0,8.41,47.94,7566.18,10.53,0.76,1705.18,47.46,0.0
300.0,600.0,edge_data_300sec_freq,0.0,73.63,0.0,269.0,L10,0.0,0.0,24.54,205.0,12.27,93.66,21805.52,10.59,0.76,4717.94,93.18,0.0
300.0,600.0,edge_data_300sec_freq,0.0,75.37,0.0,266.0,L12,0.0,0.0,25.12,256.0,12.56,85.67,22319.25,11.58,0.83,3534.95,85.24,0.0
300.0,600.0,edge_data_300sec_freq,0.0,79.73,0.0,271.0,L14,0.0,0.0,26.58,261.0,13.29,87.54,23612.21,11.33,0.82,3841.95,87.1,0.0
300.0,600.0,edge_data_300sec_freq,0.0,50.0,0.0,164.0,L15,0.0,0.0,16.67,166.0,8.33,88.01,14658.28,11.16,0.8,2765.43,87.56,0.0
300.0,600.0,edge_data_300sec_freq,0.0,58.74,0.0,166.0,L16,0.0,0.0,19.58,177.0,9.79,96.33,17222.86,10.2,0.73,4226.14,95.84,0.0
300.0,600.0,edge_data_300sec_freq,0.0,76.28,0.0,261.0,L18,0.0,0.0,25.43,210.0,12.71,89.37,22591.25,11.1,0.8,4420.44,88.92,0.0
300.0,600.0,edge_data_300sec_freq,0.0,88.98,0.0,267.0,L2,0.0,0.0,44.49,266.0,22.25,50.45,13307.24,9.98,0.72,3664.12,49.95,0.0
300.0,600.0,edge_data_300sec_freq,0.0,87.0,0.0,267.0,L4,0.0,0.0,43.5,271.0,21.75,49.01,13011.24,10.27,0.74,3159.46,48.52,0.0
300.0,600.0,edge_data_300sec_freq,0.0,61.33,0.0,210.0,L5,0.0,0.0,20.44,202.0,10.22,44.69,9171.39,11.27,0.81,1693.31,44.24,0.0
300.0,600.0,edge_data_300sec_freq,0.0,66.63,0.0,205.0,L7,0.0,0.0,22.21,186.0,11.1,49.68,9964.45,10.13,0.73,2506.67,49.19,0.0
600.0,900.0,edge_data_300sec_freq,0.0,107.32,248.0,0.0,D2,0.0,0.0,53.66,262.0,26.83,62.02,16098.1,8.14,0.59,6654.38,61.41,0.0
600.0,900.0,edge_data_300sec_freq,0.0,107.55,274.0,0.0,D4,0.0,0.0,53.77,263.0,26.89,60.53,16132.23,8.34,0.6,6347.77,59.93,0.0
600.0,900.0,edge_data_300sec_freq,248.0,78.6,0.0,253.0,D5,0.0,0.0,26.2,0.0,13.1,47.56,11790.43,10.62,0.76,2594.24,47.09,0.0
600.0,900.0,edge_data_300sec_freq,293.0,94.27,0.0,295.0,D7,0.0,0.0,31.42,0.0,15.71,48.52,14140.21,10.41,0.75,3339.17,48.04,0.0
600.0,900.0,edge_data_300sec_freq,0.0,82.08,0.0,253.0,L10,0.0,0.0,27.36,278.0,13.68,91.07,24307.4,10.89,0.78,5014.17,90.61,0.0
600.0,900.0,edge_data_300sec_freq,0.0,75.42,0.0,271.0,L12,0.0,0.0,25.14,276.0,12.57,84.15,22335.59,11.79,0.85,3360.35,83.72,0.0
600.0,900.0,edge_data_300sec_freq,0.0,78.15,0.0,256.0,L14,0.0,0.0,26.05,261.0,13.02,89.91,23143.46,11.04,0.79,4405.31,89.45,0.0
600.0,900.0,edge_data_300sec_freq,0.0,50.42,0.0,178.0,L15,0.0,0.0,16.81,177.0,8.4,84.26,14782.21,11.66,0.84,2322.01,83.83,0.0
600.0,900.0,edge_data_300sec_freq,0.0,46.78,0.0,166.0,L16,0.0,0.0,15.59,155.0,7.8,87.13,13714.07,11.27,0.81,2439.12,86.68,0.0
600.0,900.0,edge_data_300sec_freq,0.0,84.42,0.0,272.0,L18,0.0,0.0,28.14,293.0,14.07,91.74,24999.73,10.82,0.78,5232.25,91.28,0.0
600.0,900.0,edge_data_300sec_freq,0.0,81.58,0.0,262.0,L2,0.0,0.0,40.79,271.0,20.4,46.17,12200.76,10.9,0.79,2637.11,45.72,0.0
600.0,900.0,edge_data_300sec_freq,0.0,90.49,0.0,263.0,L4,0.0,0.0,45.25,256.0,22.62,52.29,13532.94,9.63,0.69,3994.14,51.77,0.0
600.0,900.0,edge_data_300sec_freq,0.0,89.58,0.0,293.0,L5,0.0,0.0,29.86,253.0,14.93,49.45,13396.52,10.18,0.73,3381.56,48.96,0.0
600.0,900.0,edge_data_300sec_freq,0.0,94.29,0.0,278.0,L7,0.0,0.0,31.43,295.0,15.72,49.96,14101.64,10.08,0.73,3731.6,49.47,0.0
900.0,1200.0,edge_data_300sec_freq,0.0,6.45,0.0,0.0,D2,0.0,0.0,3.23,42.0,1.61,61.21,967.54,8.25,0.59,374.23,60.6,0.0
900.0,1200.0,edge_data_300sec_freq,0.0,109.63,271.0,0.0,D4,0.0,0.0,54.81,264.0,27.41,62.52,16443.85,8.08,0.58,6749.83,61.91,0.0
900.0,1200.0,edge_data_300sec_freq,261.0,83.55,0.0,287.0,D5,0.0,0.0,27.85,0.0,13.92,46.41,12532.0,10.88,0.78,2662.9,45.95,0.0
900.0,1200.0,edge_data_300sec_freq,242.0,79.91,0.0,242.0,D7,0.0,0.0,26.64,0.0,13.32,48.57,11985.94,10.4,0.75,2920.61,48.09,0.0
900.0,1200.0,edge_data_300sec_freq,0.0,79.57,0.0,242.0,L10,0.0,0.0,26.52,241.0,13.26,94.13,23564.91,10.54,0.76,5525.69,93.66,0.0
