interval_begin,interval_end,interval_id,edge_arrived,edge_density,edge_departed,edge_entered,edge_id,edge_laneChangedFrom,edge_laneChangedTo,edge_laneDensity,edge_left,edge_occupancy,edge_overlapTraveltime,edge_sampledSeconds,edge_speed,edge_speedRelative,edge_timeLoss,edge_traveltime,edge_waitingTime
0.0,300.0,edge_data_300sec_freq,0.0,91.91,275.0,0.0,D2,0.0,0.0,45.96,231.0,22.98,55.43,13786.95,9.11,0.66,4631.95,54.88,0.0
0.0,300.0,edge_data_300sec_freq,0.0,96.15,275.0,0.0,D4,0.0,0.0,48.07,222.0,24.04,58.44,14422.16,8.64,0.62,5240.04,57.87,0.0
0.0,300.0,edge_data_300sec_freq,1.0,0.41,0.0,3.0,D5,0.0,0.0,0.14,0.0,0.07,36.17,61.69,13.96,1.01,3.11,35.82,0.0
0.0,300.0,edge_data_300sec_freq,3.0,1.77,0.0,10.0,D7,0.0,0.0,0.59,0.0,0.29,36.86,265.4,13.7,0.99,17.22,36.5,0.0
0.0,300.0,edge_data_300sec_freq,0.0,12.76,0.0,77.0,L10,0.0,0.0,4.25,15.0,2.13,82.22,3777.85,12.07,0.87,497.53,81.8,0.0
0.0,300.0,edge_data_300sec_freq,0.0,42.14,0.0,184.0,L12,0.0,0.0,14.05,107.0,7.02,85.35,12478.94,11.62,0.84,1962.65,84.92,0.0
0.0,300.0,edge_data_300sec_freq,0.0,41.05,0.0,177.0,L14,0.0,0.0,13.68,104.0,6.84,88.66,12156.91,11.19,0.81,2159.91,88.22,0.0
0.0,300.0,edge_data_300sec_freq,0.0,7.23,0.0,42.0,L15,0.0,0.0,2.41,17.0,1.21,72.91,2120.18,13.47,0.97,99.89,72.54,0.0
0.0,300.0,edge_data_300sec_freq,0.0,6.65,0.0,43.0,L16,0.0,0.0,2.22,12.0,1.11,78.65,1949.94,12.49,0.9,167.11,78.25,0.0
0.0,300.0,edge_data_300sec_freq,0.0,12.27,0.0,78.0,L18,0.0,0.0,4.09,5.0,2.05,83.93,3634.14,11.82,0.85,490.0,83.51,0.0
0.0,300.0,edge_data_300sec_freq,0.0,66.81,0.0,231.0,L2,0.0,0.0,33.41,184.0,16.7,48.87,9991.84,10.3,0.74,2498.39,48.39,0.0
0.0,300.0,edge_data_300sec_freq,0.0,71.17,0.0,222.0,L4,0.0,0.0,35.59,177.0,17.79,53.77,10643.54,9.36,0.67,3283.82,53.23,0.0
0.0,300.0,edge_data_300sec_freq,0.0,0.96,0.0,5.0,L5,0.0,0.0,0.32,3.0,0.16,38.61,142.9,13.04,0.94,8.04,38.22,0.0
0.0,300.0,edge_data_300sec_freq,0.0,3.31,0.0,15.0,L7,0.0,0.0,1.1,10.0,0.55,38.02,495.46,13.24,0.95,24.81,37.64,0.0
300.0,600.0,edge_data_300sec_freq,0.0,105.19,279.0,0.0,D2,0.0,0.0,52.6,263.0,26.3,59.1,15778.88,8.55,0.62,5958.73,58.51,0.0
300.0,600.0,edge_data_300sec_freq,0.0,108.49,274.0,0.0,D4,0.0,0.0,54.25,265.0,27.12,61.56,16273.71,8.2,0.59,6517.67,60.95,0.0
300.0,600.0,edge_data_300sec_freq,150.0,57.49,0.0,212.0,D5,0.0,0.0,19.16,0.0,9.58,47.21,8623.68,10.7,0.77,1843.71,46.74,0.0
300.0,600.0,edge_data_300sec_freq,172.0,62.94,0.0,212.0,D7,0.0,0.0,20.98,0.0,10.49,48.66,9440.86,10.38,0.75,2257.62,48.18,0.0
300.0,600.0,edge_data_300sec_freq,0.0,82.12,0.0,262.0,L10,0.0,0.0,27.37,239.0,13.69,94.64,24317.96,10.48,0.75,5604.04,94.16,0.0
300.0,600.0,edge_data_300sec_freq,0.0,78.59,0.0,263.0,L12,0.0,0.0,26.2,258.0,13.1,90.28,23274.31,10.99,0.79,4449.92,89.83,0.0
300.0,600.0,edge_data_300sec_freq,0.0,77.73,0.0,265.0,L14,0.0,0.0,25.91,262.0,12.96,87.29,23020.55,11.37,0.82,3759.06,86.85,0.0
300.0,600.0,edge_data_300sec_freq,0.0,27.59,0.0,101.0,L15,0.0,0.0,9.2,101.0,4.6,80.86,8089.39,12.15,0.87,837.53,80.45,0.0
300.0,600.0,edge_data_300sec_freq,0.0,32.54,0.0,110.0,L16,0.0,0.0,10.85,105.0,5.42,84.58,9538.94,11.61,0.84,1380.16,84.15,0.0
300.0,600.0,edge_data_300sec_freq,0.0,75.15,0.0,253.0,L18,0.0,0.0,25.05,249.0,12.52,89.08,22253.92,11.14,0.8,4080.18,88.63,0.0
300.0,600.0,edge_data_300sec_freq,0.0,93.15,0.0,263.0,L2,0.0,0.0,46.58,263.0,23.29,53.12,13930.82,9.48,0.68,4248.2,52.59,0.0
300.0,600.0,edge_data_300sec_freq,0.0,92.8,0.0,265.0,L4,0.0,0.0,46.4,265.0,23.2,52.93,13878.69,9.51,0.68,4253.6,52.41,0.0
300.0,600.0,edge_data_300sec_freq,0.0,70.24,0.0,249.0,L5,0.0,0.0,23.41,212.0,11.71,47.71,10505.13,10.55,0.76,2358.33,47.23,0.0
300.0,600.0,edge_data_300sec_freq,0.0,70.69,0.0,239.0,L7,0.0,0.0,23.56,212.0,11.78,48.53,10572.07,10.37,0.75,2526.53,48.05,0.0
600.0,900.0,edge_data_300sec_freq,0.0,101.87,267.0,0.0,D2,0.0,0.0,50.93,263.0,25.47,57.3,15280.1,8.81,0.63,5528.36,56.74,0.0
600.0,900.0,edge_data_300sec_freq,0.0,108.64,266.0,0.0,D4,0.0,0.0,54.32,264.0,27.16,61.92,16296.66,8.16,0.59,6516.69,61.31,0.0
600.0,900.0,edge_data_300sec_freq,271.0,76.71,0.0,239.0,D5,0.0,0.0,25.57,0.0,12.79,47.71,11507.0,10.59,0.76,2585.86,47.23,0.0
600.0,900.0,edge_data_300sec_freq,304.0,93.04,0.0,275.0,D7,0.0,0.0,31.01,0.0,15.51,50.18,13956.38,10.06,0.72,3740.75,49.69,0.0
600.0,900.0,edge_data_300sec_freq,0.0,81.01,0.0,273.0,L10,0.0,0.0,27.0,294.0,13.5,87.2,23990.93,11.38,0.82,4179.1,86.76,0.0
