interval_begin,interval_end,interval_id,edge_arrived,edge_density,edge_departed,edge_entered,edge_id,edge_laneChangedFrom,edge_laneChangedTo,edge_laneDensity,edge_left,edge_occupancy,edge_overlapTraveltime,edge_sampledSeconds,edge_speed,edge_speedRelative,edge_timeLoss,edge_traveltime,edge_waitingTime
0.0,300.0,edge_data_300sec_freq,0.0,95.46,271.0,0.0,D2,0.0,0.0,47.73,222.0,23.86,58.46,14318.76,8.64,0.62,5268.09,57.88,0.0
0.0,300.0,edge_data_300sec_freq,0.0,93.77,271.0,0.0,D4,0.0,0.0,46.89,226.0,23.44,57.61,14065.87,8.77,0.63,4990.36,57.03,0.0
0.0,300.0,edge_data_300sec_freq,2.0,0.92,0.0,5.0,D5,0.0,0.0,0.31,0.0,0.15,34.82,138.19,14.5,1.04,1.75,34.47,0.0
0.0,300.0,edge_data_300sec_freq,2.0,0.48,0.0,3.0,D7,0.0,0.0,0.16,0.0,0.08,32.54,72.34,15.52,1.12,0.0,32.21,0.0
0.0,300.0,edge_data_300sec_freq,0.0,10.57,0.0,61.0,L10,0.0,0.0,3.52,15.0,1.76,79.66,3130.54,12.45,0.9,369.66,79.26,0.0
0.0,300.0,edge_data_300sec_freq,0.0,40.8,0.0,176.0,L12,0.0,0.0,13.6,99.0,6.8,87.98,12083.18,11.28,0.81,2154.98,87.54,0.0
0.0,300.0,edge_data_300sec_freq,0.0,41.54,0.0,179.0,L14,0.0,0.0,13.85,101.0,6.92,88.52,12303.08,11.21,0.81,2266.45,88.07,0.0
0.0,300.0,edge_data_300sec_freq,0.0,11.08,0.0,53.0,L15,0.0,0.0,3.69,14.0,1.85,84.58,3247.9,11.61,0.84,449.65,84.15,0.0
0.0,300.0,edge_data_300sec_freq,0.0,8.3,0.0,52.0,L16,0.0,0.0,2.77,15.0,1.38,80.49,2433.99,12.2,0.88,282.01,80.08,0.0
0.0,300.0,edge_data_300sec_freq,0.0,8.83,0.0,63.0,L18,0.0,0.0,2.94,5.0,1.47,84.15,2615.48,11.79,0.85,366.95,83.72,0.0
0.0,300.0,edge_data_300sec_freq,0.0,67.76,0.0,222.0,L2,0.0,0.0,33.88,176.0,16.94,50.96,10132.91,9.88,0.71,2813.78,50.45,0.0
