interval_begin,interval_end,interval_id,edge_arrived,edge_density,edge_departed,edge_entered,edge_id,edge_laneChangedFrom,edge_laneChangedTo,edge_laneDensity,edge_left,edge_occupancy,edge_overlapTraveltime,edge_sampledSeconds,edge_speed,edge_speedRelative,edge_timeLoss,edge_traveltime,edge_waitingTime
0.0,300.0,edge_data_300sec_freq,0.0,100.31,271.0,0.0,D2,0.0,0.0,50.15,225.0,25.08,61.26,15045.94,8.24,0.59,5953.66,60.65,0.0
0.0,300.0,edge_data_300sec_freq,0.0,95.58,274.0,0.0,D4,0.0,0.0,47.79,225.0,23.9,58.03,14337.64,8.7,0.63,5205.86,57.46,0.0
0.0,300.0,edge_data_300sec_freq,2.0,1.23,0.0,11.0,D5,0.0,0.0,0.41,0.0,0.2,35.87,184.33,14.08,1.01,5.95,35.52,0.0
0.0,300.0,edge_data_300sec_freq,2.0,0.56,0.0,4.0,D7,0.0,0.0,0.19,0.0,0.09,32.73,83.61,15.43,1.11,0.51,32.4,0.0
0.0,300.0,edge_data_300sec_freq,0.0,11.61,0.0,67.0,L10,0.0,0.0,3.87,12.0,1.94,79.24,3439.4,12.52,0.9,316.24,78.84,0.0
0.0,300.0,edge_data_300sec_freq,0.0,42.85,0.0,186.0,L12,0.0,0.0,14.28,107.0,7.14,86.84,12688.95,11.43,0.82,2029.64,86.4,0.0
0.0,300.0,edge_data_300sec_freq,0.0,40.95,0.0,179.0,L14,0.0,0.0,13.65,101.0,6.82,86.78,12125.94,11.43,0.82,2064.81,86.34,0.0
0.0,300.0,edge_data_300sec_freq,0.0,12.09,0.0,60.0,L15,0.0,0.0,4.03,5.0,2.01,86.61,3544.5,11.34,0.82,592.95,86.17,0.0
0.0,300.0,edge_data_300sec_freq,0.0,9.36,0.0,55.0,L16,0.0,0.0,3.12,20.0,1.56,78.19,2745.14,12.56,0.9,242.25,77.79,0.0
0.0,300.0,edge_data_300sec_freq,0.0,8.12,0.0,51.0,L18,0.0,0.0,2.71,17.0,1.35,81.58,2404.54,12.16,0.88,303.23,81.17,0.0
0.0,300.0,edge_data_300sec_freq,0.0,60.66,0.0,225.0,L2,0.0,0.0,30.33,186.0,15.16,44.49,9071.06,11.32,0.81,1543.94,44.05,0.0
0.0,300.0,edge_data_300sec_freq,0.0,70.51,0.0,225.0,L4,0.0,0.0,35.26,179.0,17.63,52.43,10545.19,9.6,0.69,3150.46,51.91,0.0
0.0,300.0,edge_data_300sec_freq,0.0,3.61,0.0,17.0,L5,0.0,0.0,1.2,11.0,0.6,39.09,540.22,12.88,0.93,52.02,38.7,0.0
0.0,300.0,edge_data_300sec_freq,0.0,1.78,0.0,12.0,L7,0.0,0.0,0.59,4.0,0.3,34.94,266.87,14.41,1.04,4.09,34.6,0.0
