interval_begin,interval_end,interval_id,edge_arrived,edge_density,edge_departed,edge_entered,edge_id,edge_laneChangedFrom,edge_laneChangedTo,edge_laneDensity,edge_left,edge_occupancy,edge_overlapTraveltime,edge_sampledSeconds,edge_speed,edge_speedRelative,edge_timeLoss,edge_traveltime,edge_waitingTime
0.0,300.0,edge_data_300sec_freq,0.0,19.44,0.0,171.0,123867451,0.0,0.0,4.86,166.0,2.43,7.32,1206.4,28.95,1.0,4.59,7.15,0.0
0.0,300.0,edge_data_300sec_freq,0.0,21.64,0.0,195.0,156651843,0.0,0.0,5.41,182.0,2.7,19.81,3704.55,29.06,1.0,0.07,19.64,0.0
0.0,300.0,edge_data_300sec_freq,0.0,29.09,0.0,274.0,23955194,0.0,0.0,7.27,233.0,3.64,34.44,8691.71,29.06,1.0,0.0,34.27,0.0
0.0,300.0,edge_data_300sec_freq,0.0,20.07,0.0,180.0,28396115#0,0.0,0.0,5.02,170.0,2.51,7.78,1330.53,29.06,1.0,0.06,7.61,0.0
0.0,300.0,edge_data_300sec_freq,0.0,19.12,0.0,170.0,28396115#1,0.0,0.0,4.78,163.0,2.39,6.77,1100.5,29.06,1.0,0.02,6.6,0.0
0.0,300.0,edge_data_300sec_freq,0.0,20.78,0.0,183.0,28396117,0.0,0.0,5.2,180.0,2.6,3.1,529.59,29.06,1.0,0.01,2.92,0.0
0.0,300.0,edge_data_300sec_freq,0.0,5.0,0.0,71.0,28464668,0.0,0.0,1.25,20.0,0.62,40.68,1765.13,29.06,1.0,0.1,40.51,0.0
0.0,300.0,edge_data_300sec_freq,0.0,8.25,0.0,73.0,28464671,0.0,0.0,2.06,71.0,1.03,1.23,75.78,29.07,1.0,0.0,1.05,0.0
0.0,300.0,edge_data_300sec_freq,0.0,18.55,0.0,163.0,28588884,0.0,0.0,4.64,160.0,2.32,2.03,300.27,29.06,1.0,0.02,1.86,0.0
0.0,300.0,edge_data_300sec_freq,0.0,16.76,0.0,160.0,28588888,0.0,0.0,4.19,132.0,2.1,24.54,3561.28,29.06,1.0,0.0,24.37,0.0
0.0,300.0,edge_data_300sec_freq,0.0,0.44,0.0,5.0,508115730,0.0,0.0,0.09,3.0,0.04,5.7,21.04,29.07,1.0,0.0,5.53,0.0
0.0,300.0,edge_data_300sec_freq,0.0,0.13,0.0,3.0,508115731,0.0,0.0,0.03,0.0,0.02,13.47,15.09,29.06,1.0,0.0,13.3,0.0
0.0,300.0,edge_data_300sec_freq,0.0,20.17,0.0,180.0,51383535,0.0,0.0,5.04,171.0,2.52,13.49,2341.94,29.06,1.0,0.08,13.32,0.0
0.0,300.0,edge_data_300sec_freq,0.0,20.78,0.0,182.0,51383539,0.0,0.0,5.2,180.0,2.6,2.13,355.48,29.06,1.0,0.04,1.96,0.0
0.0,300.0,edge_data_300sec_freq,0.0,34.74,0.0,319.0,552389451,0.0,0.0,8.69,287.0,4.34,27.17,8178.91,29.06,1.0,0.05,27.0,0.0
0.0,300.0,edge_data_300sec_freq,0.0,32.16,0.0,287.0,617284172,0.0,0.0,8.04,274.0,4.02,11.32,3124.77,29.06,1.0,0.13,11.14,0.0
0.0,300.0,edge_data_300sec_freq,0.0,22.65,0.0,199.0,848429238,0.0,0.0,5.66,195.0,2.83,6.05,1160.41,29.06,1.0,0.11,5.88,0.0
